N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,7056,1660,5312,6,10,78,27,155,730,0.455
100,500,7056,1600,5372,3,10,26,36,131,971,0.804
100,500,7056,1600,5372,4,10,29,30,127,1480,0.401
100,500,7056,1660,5312,6,10,86,8,117,583,0.389
100,500,7056,1600,5372,4,10,44,19,154,1251,0.429
100,500,7056,1600,5372,1,10,68,12,119,826,0.403
100,500,7056,1600,5372,3,10,73,33,143,921,0.524
100,500,7056,1600,5372,2,10,71,10,116,657,0.429
100,500,7056,1600,5372,2,10,21,42,115,2028,0.59
100,500,7056,1600,5372,2,10,68,16,174,961,0.503
100,500,7056,1600,5372,2,10,66,32,94,919,0.461
100,500,7056,1680,5292,7,10,89,27,130,738,0.424
100,500,7056,1600,5372,2,10,17,22,163,1678,0.806
100,500,7056,1680,5292,7,10,62,32,152,628,0.475
100,500,7056,1600,5372,5,10,28,7,176,228,0.439
100,500,7056,1600,5372,5,10,56,17,123,529,0.386
100,500,7056,1600,5372,4,10,11,16,100,945,0.547
100,500,7056,1600,5372,5,10,11,28,113,584,0.438
100,500,7056,1600,5372,4,10,43,30,105,1028,0.403
100,500,7056,1600,5372,2,10,47,18,128,901,0.593
100,500,7056,1660,5312,6,10,84,29,155,890,0.472
100,500,7056,1600,5372,4,10,29,12,106,791,0.483
100,500,7056,1600,5372,4,10,30,16,159,1416,0.547
100,500,7056,1600,5372,2,10,42,26,115,1232,0.543
100,500,7056,1600,5372,2,10,50,22,113,1031,0.484
100,500,7056,1600,5372,2,10,60,18,118,991,0.468
100,500,7056,1660,5312,6,10,55,10,169,567,0.506
100,500,7056,1600,5372,4,10,71,39,94,945,0.431
100,500,7056,1680,5292,7,10,20,30,162,192,0.552
100,500,7056,1600,5372,1,10,50,36,138,1750,0.705
100,500,7056,1660,5312,6,10,86,36,128,857,0.47
100,500,7056,1660,5312,6,10,35,36,142,992,0.435
100,500,7056,1600,5372,5,10,37,25,103,608,0.416
100,500,7056,1600,5372,2,10,70,15,104,668,0.392
100,500,7056,1600,5372,2,10,81,40,97,921,0.464
100,500,7056,1600,5372,3,10,63,11,99,564,0.356
100,500,7056,1600,5372,2,10,75,7,147,580,0.381
100,500,7056,1600,5372,4,10,86,14,154,738,0.416
100,500,7056,1660,5312,6,10,78,35,142,894,0.451
100,500,7056,1600,5372,4,10,56,41,93,1074,0.419
100,500,7056,1660,5312,6,10,17,20,154,618,0.654
100,500,7056,1600,5372,5,10,18,28,133,557,0.418
100,500,7056,1660,5312,6,10,16,28,133,726,0.456
100,500,7056,1660,5312,6,10,22,41,111,858,0.491
100,500,7056,1600,5372,5,10,68,34,163,700,0.476
100,500,7056,1680,5292,7,10,51,39,113,717,0.46
100,500,7056,1660,5312,6,10,72,27,141,832,0.417
100,500,7056,1680,5292,7,10,13,15,120,89,0.697
100,500,7056,1600,5372,3,10,55,42,161,1317,0.676
100,500,7056,1600,5372,5,10,43,40,180,1075,0.553
100,500,7056,1600,5372,2,10,60,27,106,911,0.46
100,500,7056,1600,5372,1,10,39,20,90,922,0.518
100,500,7056,1600,5372,4,10,67,28,172,1087,0.431
100,500,7056,1600,5372,1,10,32,20,142,1405,0.687
100,500,7056,1680,5292,7,10,80,20,152,564,0.411
100,500,7056,1600,5372,3,10,11,27,122,491,0.739
100,500,7056,1600,5372,5,10,67,40,122,874,0.474
100,500,7056,1660,5312,6,10,39,18,124,656,0.463
100,500,7056,1680,5292,7,10,27,8,111,368,0.391
100,500,7056,1600,5372,3,10,61,17,126,495,0.422
100,500,7056,1600,5372,3,10,51,8,176,322,0.447
100,500,7056,1660,5312,6,10,71,35,94,754,0.428
100,500,7056,1600,5372,5,10,58,19,125,556,0.428
100,500,7056,1600,5372,2,10,71,7,132,696,0.361
100,500,7056,1600,5372,3,10,87,8,112,637,0.364
100,500,7056,1600,5372,3,10,36,38,121,955,0.74
100,500,7056,1600,5372,5,10,51,9,113,489,0.391
100,500,7056,1600,5372,4,10,14,10,171,1204,0.758
100,500,7056,1600,5372,2,10,21,20,123,1085,0.701
100,500,7056,1600,5372,5,10,83,33,180,824,0.481
100,500,7056,1600,5372,2,10,65,27,149,1172,0.541
100,500,7056,1600,5372,2,10,50,15,179,1045,0.651
100,500,7056,1600,5372,4,10,84,15,134,733,0.387
100,500,7056,1600,5372,4,10,25,39,157,1816,0.493
100,500,7056,1600,5372,2,10,13,23,153,1606,0.823
100,500,7056,1680,5292,7,10,57,26,149,463,0.434
100,500,7056,1600,5372,5,10,40,29,93,656,0.407
100,500,7056,1600,5372,2,10,63,31,143,1368,0.52
100,500,7056,1600,5372,4,10,84,41,139,1103,0.501
100,500,7056,1600,5372,2,10,38,26,161,1515,0.6
100,500,7056,1600,5372,2,10,81,20,135,704,0.445
100,500,7056,1600,5372,2,10,86,12,122,646,0.367
100,500,7056,1600,5372,4,10,50,21,163,1144,0.408
100,500,7056,1600,5372,4,10,57,27,176,1339,0.424
100,500,7056,1600,5372,2,10,73,23,167,1008,0.48
100,500,7056,1600,5372,2,10,69,20,126,812,0.467
100,500,7056,1600,5372,5,10,48,12,178,396,0.437
100,500,7056,1600,5372,1,10,56,15,173,1038,0.571
100,500,7056,1600,5372,3,10,27,41,129,1072,0.849
100,500,7056,1660,5312,6,10,26,10,111,495,0.592
100,500,7056,1600,5372,3,10,45,7,165,230,0.47
100,500,7056,1600,5372,5,10,78,14,157,547,0.395
100,500,7056,1600,5372,5,10,36,33,159,789,0.458
100,500,7056,1600,5372,5,10,71,22,96,594,0.402
100,500,7056,1600,5372,3,10,60,23,107,616,0.419
100,500,7056,1660,5312,6,10,40,29,153,710,0.454
100,500,7056,1660,5312,6,10,69,17,132,693,0.38
100,500,7056,1660,5312,6,10,42,16,143,653,0.496
100,500,7056,1600,5372,3,10,88,36,109,809,0.455
100,500,7056,1680,5292,7,10,53,15,167,289,0.426
100,500,7056,1680,5292,7,10,60,11,120,496,0.395
100,500,7056,1600,5372,1,10,19,17,124,1192,0.654
100,500,7056,1600,5372,4,10,51,15,132,877,0.445
100,500,7056,1600,5372,4,10,39,41,174,1838,0.483
100,500,7056,1600,5372,2,10,11,13,170,1119,0.788
100,500,7056,1600,5372,5,10,15,31,119,693,0.407
100,500,7056,1600,5372,3,10,65,27,174,581,0.554
100,500,7056,1600,5372,4,10,27,19,146,1479,0.457
100,500,7056,1660,5312,6,10,19,9,142,532,0.722
100,500,7056,1600,5372,3,10,39,11,92,439,0.405
100,500,7056,1600,5372,2,10,55,11,169,789,0.529
100,500,7056,1660,5312,6,10,42,21,124,752,0.43
100,500,7056,1600,5372,1,10,16,21,141,1557,0.751
100,500,7056,1660,5312,6,10,29,8,155,507,0.663
100,500,7056,1680,5292,7,10,70,17,111,520,0.398
100,500,7056,1600,5372,5,10,30,25,159,612,0.436
100,500,7056,1600,5372,4,10,79,34,145,889,0.472
100,500,7056,1660,5312,6,10,63,34,110,915,0.431
100,500,7056,1600,5372,2,10,14,7,154,736,0.635
100,500,7056,1600,5372,1,10,24,19,110,1041,0.638
100,500,7056,1600,5372,5,10,18,23,97,480,0.473
100,500,7056,1600,5372,4,10,72,39,151,1215,0.5
100,500,7056,1600,5372,1,10,47,33,161,2001,0.782
100,500,7056,1680,5292,7,10,12,11,159,22,1
100,500,7056,1600,5372,2,10,62,11,99,650,0.368
100,500,7056,1600,5372,4,10,87,33,107,858,0.42
100,500,7056,1600,5372,3,10,35,39,157,1099,0.832
100,500,7056,1600,5372,3,10,18,16,96,355,0.454
100,500,7056,1600,5372,3,10,35,6,157,250,0.464
100,500,7056,1600,5372,4,10,88,15,102,673,0.368
100,500,7056,1600,5372,4,10,23,7,129,734,0.518
100,500,7056,1600,5372,3,10,31,19,103,345,0.458
100,500,7056,1680,5292,7,10,47,24,104,474,0.411
100,500,7056,1600,5372,3,10,61,17,155,420,0.471
100,500,7056,1600,5372,1,10,12,41,167,3075,0.951
100,500,7056,1600,5372,3,10,77,14,95,595,0.363
100,500,7056,1600,5372,5,10,52,21,102,562,0.429
100,500,7056,1600,5372,5,10,18,14,162,196,0.582
100,500,7056,1600,5372,3,10,42,30,159,599,0.683
100,500,7056,1600,5372,2,10,66,22,150,1063,0.517
100,500,7056,1600,5372,2,10,45,25,102,848,0.509
100,500,7056,1600,5372,4,10,65,30,137,1019,0.414
100,500,7056,1600,5372,5,10,12,18,116,378,0.627
100,500,7056,1600,5372,3,10,44,16,178,194,0.521
100,500,7056,1600,5372,2,10,35,22,119,1086,0.599
100,500,7056,1600,5372,5,10,67,40,176,1009,0.503
100,500,7056,1600,5372,3,10,78,31,153,831,0.508
100,500,7056,1600,5372,2,10,38,18,153,1178,0.686
100,500,7056,1600,5372,5,10,48,19,99,520,0.421
100,500,7056,1600,5372,4,10,45,9,112,755,0.426
100,500,7056,1600,5372,5,10,88,14,95,608,0.383
100,500,7056,1600,5372,4,10,20,32,98,1193,0.394
100,500,7056,1680,5292,7,10,29,8,138,264,0.458
100,500,7056,1660,5312,6,10,34,13,139,661,0.579
100,500,7056,1600,5372,3,10,56,39,104,940,0.549
100,500,7056,1600,5372,3,10,18,37,164,1037,0.917
100,500,7056,1600,5372,5,10,69,23,123,678,0.398
100,500,7056,1660,5312,6,10,69,14,146,644,0.404
100,500,7056,1680,5292,7,10,53,19,162,344,0.442
100,500,7056,1600,5372,3,10,44,23,95,483,0.462
100,500,7056,1660,5312,6,10,29,26,151,753,0.444
100,500,7056,1600,5372,1,10,67,8,173,913,0.401
100,500,7056,1600,5372,3,10,69,15,146,542,0.404
100,500,7056,1600,5372,4,10,49,37,139,1221,0.45
100,500,7056,1600,5372,1,10,76,8,175,647,0.453
100,500,7056,1600,5372,3,10,77,36,91,727,0.417
100,500,7056,1600,5372,4,10,32,31,180,1858,0.437
100,500,7056,1600,5372,3,10,87,32,94,724,0.406
100,500,7056,1600,5372,3,10,72,6,175,445,0.391
100,500,7056,1600,5372,2,10,28,6,97,587,0.399
100,500,7056,1600,5372,1,10,34,38,137,1966,0.778
100,500,7056,1600,5372,5,10,88,20,128,664,0.393
100,500,7056,1680,5292,7,10,19,37,144,419,0.535
100,500,7056,1600,5372,2,10,31,9,135,802,0.547
100,500,7056,1660,5312,6,10,11,18,107,625,0.71
100,500,7056,1600,5372,1,10,27,7,144,747,0.526
100,500,7056,1600,5372,4,10,83,38,101,995,0.424
100,500,7056,1600,5372,1,10,83,35,169,1291,0.565
100,500,7056,1600,5372,2,10,18,14,129,1045,0.665
100,500,7056,1660,5312,6,10,28,35,100,842,0.431
100,500,7056,1600,5372,5,10,70,14,168,517,0.424
100,500,7056,1600,5372,3,10,20,26,165,232,0.75
100,500,7056,1660,5312,6,10,83,27,130,867,0.426
100,500,7056,1600,5372,5,10,54,39,103,836,0.45
100,500,7056,1600,5372,1,10,64,31,126,1187,0.618
100,500,7056,1680,5292,7,10,41,8,108,508,0.366
100,500,7056,1680,5292,7,10,75,28,164,632,0.464
100,500,7056,1600,5372,3,10,20,20,118,309,0.573
100,500,7056,1600,5372,5,10,80,19,111,584,0.408
100,500,7056,1600,5372,5,10,25,11,116,370,0.43
100,500,7056,1660,5312,6,10,60,20,97,652,0.41
100,500,7056,1660,5312,6,10,64,10,132,640,0.45
100,500,7056,1600,5372,3,10,85,15,167,547,0.452
100,500,7056,1660,5312,6,10,58,5,103,515,0.375
100,500,7056,1600,5372,5,10,62,31,170,840,0.488
100,500,7056,1600,5372,4,10,15,19,170,1602,0.573
100,500,7056,1600,5372,2,10,29,9,125,728,0.501
100,500,7056,1600,5372,5,10,18,14,138,286,0.51
100,500,7056,1600,5372,3,10,30,12,98,382,0.398
100,500,7056,1600,5372,4,10,82,28,149,893,0.465
100,500,7056,1660,5312,6,10,71,13,138,690,0.425
100,500,7056,1600,5372,5,10,32,11,133,289,0.405
100,500,7056,1600,5372,4,10,85,22,112,722,0.373
100,500,7056,1600,5372,4,10,89,35,137,973,0.452
100,500,7056,1600,5372,4,10,71,39,125,1166,0.484
100,500,7056,1680,5292,7,10,61,10,157,286,0.465
100,500,7056,1660,5312,6,10,86,38,144,998,0.475
100,500,7056,1600,5372,4,10,36,32,154,1390,0.43
100,500,7056,1600,5372,3,10,80,29,163,848,0.468
100,500,7056,1680,5292,7,10,19,37,176,297,0.566
100,500,7056,1680,5292,7,10,57,41,113,797,0.479
100,500,7056,1600,5372,2,10,74,12,123,733,0.394
100,500,7056,1600,5372,2,10,17,16,97,895,0.603
100,500,7056,1660,5312,6,10,66,12,127,646,0.385
100,500,7056,1600,5372,4,10,40,28,146,1456,0.412
100,500,7056,1660,5312,6,10,62,14,115,688,0.391
100,500,7056,1600,5372,2,10,39,21,128,1102,0.606
100,500,7056,1600,5372,2,10,61,35,137,1448,0.512
100,500,7056,1600,5372,3,10,58,29,107,664,0.459
100,500,7056,1600,5372,1,10,23,5,164,639,0.56
100,500,7056,1600,5372,5,10,82,8,100,586,0.36
100,500,7056,1600,5372,5,10,48,28,143,698,0.417
100,500,7056,1600,5372,4,10,43,8,118,714,0.419
100,500,7056,1600,5372,5,10,24,9,175,103,0.553
100,500,7056,1600,5372,5,10,40,31,161,773,0.453
100,500,7056,1600,5372,3,10,66,25,160,594,0.505
100,500,7056,1600,5372,4,10,40,31,141,1427,0.402
100,500,7056,1600,5372,4,10,50,38,105,1113,0.431
100,500,7056,1600,5372,5,10,77,9,158,561,0.362
100,500,7056,1600,5372,2,10,84,8,124,563,0.38
100,500,7056,1660,5312,6,10,81,26,92,674,0.409
100,500,7056,1600,5372,5,10,59,23,113,684,0.396
100,500,7056,1680,5292,7,10,83,6,106,587,0.371
100,500,7056,1600,5372,3,10,28,10,97,362,0.384
100,500,7056,1600,5372,1,10,85,9,94,586,0.374
100,500,7056,1600,5372,4,10,28,39,150,1706,0.502
100,500,7056,1600,5372,3,10,27,34,175,757,0.875
100,500,7056,1600,5372,4,10,66,18,118,783,0.368
100,500,7056,1600,5372,5,10,31,15,103,454,0.441
100,500,7056,1600,5372,2,10,11,30,116,1705,0.612
100,500,7056,1600,5372,2,10,61,32,163,1537,0.51
100,500,7056,1600,5372,3,10,49,13,160,327,0.446
100,500,7056,1600,5372,3,10,63,14,113,532,0.393
100,500,7056,1600,5372,2,10,70,8,112,654,0.373
100,500,7056,1680,5292,7,10,31,42,142,808,0.527
100,500,7056,1660,5312,6,10,62,35,170,1081,0.478
100,500,7056,1600,5372,3,10,23,21,152,176,0.705
100,500,7056,1600,5372,3,10,83,30,92,687,0.399
100,500,7056,1600,5372,4,10,38,34,149,1415,0.447
100,500,7056,1660,5312,6,10,49,15,139,621,0.44
100,500,7056,1600,5372,4,10,67,35,132,1017,0.458
100,500,7056,1600,5372,2,10,60,10,121,743,0.413
100,500,7056,1600,5372,2,10,68,36,121,1170,0.489
100,500,7056,1600,5372,3,10,75,27,127,755,0.442
100,500,7056,1680,5292,7,10,11,7,168,51,0.804
100,500,7056,1680,5292,7,10,75,25,157,621,0.456
100,500,7056,1660,5312,6,10,70,28,166,761,0.47
100,500,7056,1600,5372,3,10,43,23,155,374,0.556
100,500,7056,1600,5372,5,10,31,22,137,493,0.42
100,500,7056,1600,5372,5,10,55,36,93,765,0.404
100,500,7056,1660,5312,6,10,27,17,147,593,0.597
100,500,7056,1680,5292,7,10,52,20,103,437,0.451
100,500,7056,1600,5372,1,10,25,33,158,2331,0.887
100,500,7056,1660,5312,6,10,28,9,118,526,0.559
100,500,7056,1600,5372,2,10,30,7,139,833,0.511
100,500,7056,1660,5312,6,10,63,9,136,713,0.397
100,500,7056,1600,5372,5,10,83,37,153,915,0.483
100,500,7056,1600,5372,2,10,79,32,148,1218,0.458
100,500,7056,1660,5312,6,10,53,14,168,638,0.469
100,500,7056,1600,5372,1,10,80,22,163,854,0.473
100,500,7056,1600,5372,2,10,14,11,125,954,0.664
100,500,7056,1600,5372,2,10,89,20,156,668,0.454
100,500,7056,1680,5292,7,10,59,6,136,416,0.416
100,500,7056,1600,5372,2,10,65,36,120,1298,0.497
100,500,7056,1600,5372,3,10,20,34,122,847,0.818
100,500,7056,1600,5372,5,10,37,24,134,651,0.409
100,500,7056,1660,5312,6,10,44,28,130,714,0.412
100,500,7056,1600,5372,3,10,47,11,154,288,0.434
100,500,7056,1600,5372,5,10,56,18,163,603,0.418
100,500,7056,1600,5372,3,10,55,17,173,296,0.49
100,500,7056,1600,5372,3,10,22,7,113,327,0.404
100,500,7056,1660,5312,6,10,26,39,155,955,0.504
100,500,7056,1680,5292,7,10,22,22,169,67,0.731
100,500,7056,1600,5372,3,10,81,13,131,518,0.407
100,500,7056,1600,5372,5,10,36,26,139,667,0.412
100,500,7056,1600,5372,4,10,12,27,143,1998,0.379
100,500,7056,1660,5312,6,10,86,18,116,789,0.373
100,500,7056,1680,5292,7,10,89,41,176,1133,0.551
100,500,7056,1600,5372,4,10,15,8,131,866,0.598
100,500,7056,1600,5372,1,10,18,15,132,1080,0.638
100,500,7056,1600,5372,4,10,62,15,122,751,0.414
100,500,7056,1660,5312,6,10,41,25,129,808,0.411
100,500,7056,1600,5372,2,10,49,20,177,1296,0.658
100,500,7056,1660,5312,6,10,88,9,111,584,0.36
100,500,7056,1600,5372,1,10,74,41,99,1105,0.529
100,500,7056,1600,5372,4,10,37,39,157,1586,0.487
100,500,7056,1600,5372,2,10,25,34,117,1795,0.568
100,500,7056,1660,5312,6,10,59,17,133,639,0.416
100,500,7056,1600,5372,4,10,45,38,172,1529,0.496
100,500,7056,1680,5292,7,10,21,18,140,58,0.672
100,500,7056,1600,5372,2,10,63,15,136,837,0.481
100,500,7056,1600,5372,1,10,64,24,156,1204,0.582
100,500,7056,1600,5372,2,10,76,38,125,1114,0.486
100,500,7056,1600,5372,3,10,19,5,94,464,0.405
100,500,7056,1600,5372,3,10,46,33,143,810,0.63
100,500,7056,1660,5312,6,10,66,31,106,826,0.419
100,500,7056,1600,5372,2,10,65,7,154,715,0.397
100,500,7056,1660,5312,6,10,52,25,91,656,0.398
100,500,7056,1600,5372,2,10,44,14,175,1060,0.658
100,500,7056,1600,5372,2,10,61,36,160,1560,0.534
100,500,7056,1600,5372,2,10,88,22,140,706,0.442
100,500,7056,1600,5372,3,10,21,14,152,108,0.556
100,500,7056,1600,5372,3,10,13,21,105,319,0.605
100,500,7056,1600,5372,5,10,57,26,90,665,0.418
100,500,7056,1660,5312,6,10,57,18,112,665,0.4
100,500,7056,1600,5372,1,10,29,29,137,1763,0.798
100,500,7056,1600,5372,5,10,31,6,136,367,0.406
100,500,7056,1600,5372,4,10,35,24,167,1584,0.388
100,500,7056,1600,5372,5,10,62,34,152,914,0.457
100,500,7056,1600,5372,1,10,84,12,171,793,0.378
100,500,7056,1600,5372,3,10,83,25,127,776,0.45
100,500,7056,1600,5372,4,10,38,7,125,608,0.47
100,500,7056,1600,5372,5,10,87,11,140,718,0.37
100,500,7056,1680,5292,7,10,21,31,120,394,0.449
100,500,7056,1600,5372,2,10,46,35,129,1516,0.522
100,500,7056,1600,5372,5,10,54,6,118,455,0.387
100,500,7056,1600,5372,4,10,79,6,131,656,0.389
100,500,7056,1600,5372,4,10,36,16,133,1012,0.471
100,500,7056,1600,5372,3,10,47,42,152,1280,0.782
100,500,7056,1600,5372,5,10,58,14,179,409,0.46
100,500,7056,1600,5372,3,10,54,17,105,564,0.42
100,500,7056,1600,5372,4,10,25,33,108,1221,0.403
100,500,7056,1600,5372,3,10,50,31,149,728,0.666
100,500,7056,1600,5372,3,10,56,38,157,1139,0.696
100,500,7056,1600,5372,3,10,79,42,172,1316,0.606
100,500,7056,1600,5372,4,10,73,10,105,594,0.369
100,500,7056,1600,5372,2,10,79,17,100,698,0.414
100,500,7056,1600,5372,2,10,89,31,108,753,0.433
100,500,7056,1600,5372,4,10,32,25,173,1669,0.426
100,500,7056,1600,5372,5,10,61,40,154,967,0.488
100,500,7056,1660,5312,6,10,44,15,133,700,0.447
100,500,7056,1600,5372,2,10,16,21,98,992,0.652
100,500,7056,1600,5372,1,10,77,10,124,678,0.392
100,500,7056,1600,5372,2,10,70,10,153,621,0.436
100,500,7056,1600,5372,4,10,73,22,180,903,0.404
100,500,7056,1660,5312,6,10,60,34,177,995,0.51
100,500,7056,1600,5372,3,10,19,7,130,270,0.481
100,500,7056,1600,5372,4,10,80,39,119,1098,0.443
100,500,7056,1600,5372,3,10,41,32,145,791,0.662
100,500,7056,1600,5372,5,10,80,11,94,597,0.389
100,500,7056,1600,5372,3,10,87,22,92,736,0.361
100,500,7056,1660,5312,6,10,20,6,145,496,0.651
100,500,7056,1600,5372,1,10,34,38,124,1817,0.755
100,500,7056,1600,5372,5,10,46,34,93,782,0.418
100,500,7056,1660,5312,6,10,89,29,144,840,0.457
100,500,7056,1600,5372,1,10,50,20,98,930,0.475
100,500,7056,1600,5372,3,10,21,27,145,432,0.727
100,500,7056,1600,5372,3,10,20,26,149,379,0.755
100,500,7056,1660,5312,6,10,34,20,138,754,0.507
100,500,7056,1600,5372,3,10,49,24,165,401,0.584
100,500,7056,1600,5372,1,10,58,9,138,673,0.47
100,500,7056,1600,5372,5,10,89,21,133,723,0.379
100,500,7056,1660,5312,6,10,47,6,91,540,0.365
100,500,7056,1660,5312,6,10,74,10,169,749,0.409
100,500,7056,1600,5372,3,10,52,13,149,395,0.415
100,500,7056,1600,5372,5,10,70,8,179,470,0.413
100,500,7056,1660,5312,6,10,22,30,148,772,0.501
100,500,7056,1600,5372,5,10,57,18,145,587,0.397
100,500,7056,1660,5312,6,10,36,26,117,665,0.417
100,500,7056,1600,5372,5,10,54,33,173,812,0.474
100,500,7056,1600,5372,4,10,68,10,136,749,0.439
100,500,7056,1600,5372,5,10,34,36,133,840,0.455
100,500,7056,1600,5372,5,10,63,28,179,864,0.477
100,500,7056,1600,5372,4,10,80,26,163,869,0.464
100,500,7056,1600,5372,5,10,76,40,179,1009,0.571
100,500,7056,1660,5312,6,10,62,24,132,700,0.433
100,500,7056,1600,5372,1,10,86,8,118,624,0.391
100,500,7056,1680,5292,7,10,47,35,94,694,0.431
100,500,7056,1660,5312,6,10,78,24,136,736,0.417
100,500,7056,1600,5372,4,10,43,16,142,1040,0.45
100,500,7056,1660,5312,6,10,32,26,143,848,0.404
100,500,7056,1600,5372,2,10,12,21,145,1468,0.847
100,500,7056,1600,5372,3,10,52,36,142,949,0.617
100,500,7056,1600,5372,4,10,46,34,116,1113,0.403
100,500,7056,1600,5372,5,10,28,29,105,717,0.396
100,500,7056,1600,5372,5,10,49,32,153,849,0.429
100,500,7056,1600,5372,1,10,52,19,108,897,0.487
100,500,7056,1600,5372,4,10,25,31,167,1848,0.434
100,500,7056,1680,5292,7,10,18,8,163,94,0.66
100,500,7056,1600,5372,5,10,71,14,107,554,0.408
100,500,7056,1600,5372,2,10,71,17,104,706,0.411
100,500,7056,1600,5372,5,10,64,8,172,358,0.411
100,500,7056,1600,5372,2,10,33,31,169,2077,0.615
100,500,7056,1600,5372,2,10,88,40,119,1055,0.461
100,500,7056,1600,5372,5,10,41,27,104,637,0.407
100,500,7056,1600,5372,4,10,60,38,96,945,0.393
100,500,7056,1600,5372,3,10,80,6,166,531,0.414
100,500,7056,1600,5372,1,10,50,15,116,850,0.496
100,500,7056,1680,5292,7,10,81,20,101,613,0.4
100,500,7056,1600,5372,1,10,63,23,99,840,0.465
100,500,7056,1600,5372,2,10,37,26,167,1685,0.666
100,500,7056,1600,5372,1,10,28,26,160,1863,0.809
100,500,7056,1600,5372,2,10,76,40,114,1183,0.525
100,500,7056,1600,5372,4,10,23,30,109,1338,0.425
100,500,7056,1600,5372,2,10,82,36,144,1278,0.497
100,500,7056,1600,5372,5,10,15,28,177,618,0.461
100,500,7056,1600,5372,1,10,79,34,150,1135,0.548
100,500,7056,1600,5372,2,10,81,41,112,1098,0.496
100,500,7056,1600,5372,3,10,31,22,168,161,0.671
100,500,7056,1660,5312,6,10,23,22,106,667,0.49
100,500,7056,1660,5312,6,10,71,34,119,796,0.428
100,500,7056,1660,5312,6,10,56,12,94,588,0.401
100,500,7056,1600,5372,2,10,72,28,143,1220,0.486
100,500,7056,1600,5372,5,10,63,9,108,490,0.376
100,500,7056,1600,5372,5,10,79,33,130,874,0.426
100,500,7056,1600,5372,3,10,56,28,99,717,0.453
100,500,7056,1600,5372,3,10,20,9,141,100,0.55
100,500,7056,1600,5372,2,10,67,38,151,1357,0.524
100,500,7056,1600,5372,4,10,26,34,178,2024,0.471
100,500,7056,1600,5372,4,10,47,17,135,1054,0.465
100,500,7056,1600,5372,5,10,55,34,113,790,0.462
100,500,7056,1600,5372,3,10,88,21,98,673,0.388
100,500,7056,1660,5312,6,10,12,30,94,647,0.461
100,500,7056,1660,5312,6,10,80,34,148,927,0.465
100,500,7056,1600,5372,2,10,13,17,101,991,0.667
100,500,7056,1660,5312,6,10,11,10,168,517,0.897
100,500,7056,1600,5372,1,10,22,42,114,1834,0.826
100,500,7056,1600,5372,1,10,73,36,138,1324,0.584
100,500,7056,1600,5372,1,10,57,38,119,1356,0.631
100,500,7056,1600,5372,1,10,33,15,109,896,0.557
100,500,7056,1600,5372,5,10,77,6,103,598,0.38
100,500,7056,1600,5372,3,10,76,37,100,827,0.464
100,500,7056,1660,5312,6,10,36,14,104,634,0.478
100,500,7056,1680,5292,7,10,79,11,149,503,0.4
100,500,7056,1600,5372,4,10,75,23,105,828,0.379
100,500,7056,1660,5312,6,10,77,25,116,696,0.401
100,500,7056,1600,5372,2,10,62,20,166,1007,0.5
100,500,7056,1660,5312,6,10,46,30,92,712,0.414
100,500,7056,1600,5372,3,10,78,12,92,596,0.357
100,500,7056,1600,5372,2,10,44,18,124,948,0.556
100,500,7056,1600,5372,2,10,55,22,121,945,0.508
100,500,7056,1600,5372,3,10,90,9,172,480,0.406
100,500,7056,1600,5372,4,10,39,16,140,1063,0.468
100,500,7056,1600,5372,1,10,66,38,176,1835,0.693
100,500,7056,1600,5372,5,10,65,20,99,581,0.427
100,500,7056,1600,5372,3,10,22,8,161,103,0.583
100,500,7056,1600,5372,4,10,84,6,164,730,0.375
100,500,7056,1600,5372,2,10,64,26,115,889,0.451
100,500,7056,1680,5292,7,10,69,24,148,544,0.465
100,500,7056,1600,5372,2,10,20,41,97,1606,0.564
100,500,7056,1680,5292,7,10,29,23,148,170,0.488
100,500,7056,1660,5312,6,10,83,34,127,795,0.458
100,500,7056,1600,5372,4,10,75,20,118,812,0.383
100,500,7056,1600,5372,2,10,34,26,163,1714,0.679
100,500,7056,1600,5372,2,10,80,8,161,618,0.448
100,500,7056,1600,5372,3,10,67,40,147,1155,0.614
100,500,7056,1600,5372,3,10,65,32,167,909,0.662
100,500,7056,1600,5372,1,10,72,14,114,796,0.441
100,500,7056,1600,5372,3,10,10,35,166,780,0.967
100,500,7056,1600,5372,3,10,44,24,120,548,0.511
100,500,7056,1600,5372,4,10,23,23,170,2133,0.415
100,500,7056,1600,5372,3,10,58,6,171,496,0.438
100,500,7056,1600,5372,5,10,15,27,177,521,0.451
100,500,7056,1600,5372,4,10,29,29,121,1248,0.405
100,500,7056,1600,5372,4,10,61,22,117,811,0.381
100,500,7056,1600,5372,3,10,71,19,146,514,0.43
100,500,7056,1600,5372,5,10,50,11,92,462,0.383
100,500,7056,1600,5372,3,10,49,11,116,415,0.419
100,500,7056,1600,5372,4,10,43,9,142,880,0.494
100,500,7056,1600,5372,1,10,20,31,123,1851,0.783
100,500,7056,1600,5372,4,10,76,34,122,974,0.453
100,500,7056,1600,5372,3,10,82,29,166,771,0.503
100,500,7056,1600,5372,5,10,16,24,106,546,0.425
100,500,7056,1600,5372,5,10,15,29,162,579,0.454
100,500,7056,1660,5312,6,10,45,20,135,642,0.47
