"","[run number]","proportion_of_habitat","matrix_permeability","perceptual_range","vision_angle","random-seed","[step]","total_crossings","assess_top_sections","siminputrow"
"490",1,50,82,5,151,1560180808,499,488,0.416,490
"491",1,89,18,17,127,1560180808,499,532,0.47,491
"492",1,30,19,28,131,1560180808,499,697,0.747,492
"493",1,77,81,7,149,1560180808,499,486,0.385,493
"494",1,73,39,41,149,1560180808,499,924,0.49,494
"495",1,42,83,5,176,1560180808,499,511,0.401,495
"496",1,87,35,29,112,1560180808,499,756,0.483,496
"497",1,53,27,36,108,1560180808,499,758,0.479,497
"498",1,59,50,26,180,1560180808,499,838,0.445,498
"499",1,13,52,36,91,1560180808,499,752,0.44,499
"500",1,25,76,17,147,1560180808,499,634,0.394,500
"501",1,23,43,10,157,1560180808,499,369,0.48,501
"502",1,69,83,36,147,1560180808,499,904,0.48,502
"503",1,25,77,29,178,1560180808,499,857,0.466,503
"504",1,67,11,37,147,1560180808,499,1025,0.469,504
"505",1,46,83,16,116,1560180808,499,550,0.385,505
"506",1,74,62,39,95,1560180808,499,780,0.41,506
"507",1,70,77,19,147,1560180808,499,615,0.408,507
"508",1,62,53,37,170,1560180808,499,1258,0.521,508
"509",1,14,77,35,150,1560180808,499,869,0.478,509
"510",1,37,82,31,149,1560180808,499,804,0.485,510
"511",1,66,71,37,116,1560180808,499,927,0.433,511
"512",1,49,56,37,130,1560180808,499,703,0.477,512
"513",1,50,28,37,91,1560180808,499,639,0.482,513
"514",1,45,32,8,134,1560180808,499,330,0.521,514
"515",1,39,83,42,125,1560180808,499,1009,0.455,515
"516",1,28,11,7,113,1560180808,499,554,0.632,516
"517",1,47,21,23,129,1560180808,499,509,0.741,517
"518",1,81,39,37,102,1560180808,499,780,0.437,518
"519",1,80,71,25,126,1560180808,499,770,0.423,519
"520",1,47,51,13,147,1560180808,499,494,0.668,520
"521",1,56,36,39,169,1560180808,499,1017,0.613,521
"522",1,53,85,31,105,1560180808,499,691,0.395,522
"523",1,41,85,15,168,1560180808,499,692,0.393,523
"524",1,49,71,22,108,1560180808,499,593,0.4,524
"525",1,36,43,18,104,1560180808,499,504,0.462,525
"526",1,86,16,17,115,1560180808,499,748,0.465,526
"527",1,53,54,29,130,1560180808,499,870,0.522,527
"528",1,16,88,33,157,1560180808,499,821,0.443,528
"529",1,78,27,33,111,1560180808,499,872,0.43,529
"530",1,78,72,15,157,1560180808,499,659,0.434,530
"531",1,80,83,37,120,1560180808,499,958,0.433,531
"532",1,72,57,41,127,1560180808,499,984,0.484,532
"533",1,38,72,36,151,1560180808,499,804,0.466,533
"534",1,70,30,30,148,1560180808,499,795,0.517,534
"535",1,80,86,11,106,1560180808,499,669,0.398,535
"536",1,14,80,31,159,1560180808,499,871,0.439,536
"537",1,27,24,30,152,1560180808,499,714,0.775,537
"538",1,50,67,39,97,1560180808,499,749,0.443,538
"539",1,35,66,31,91,1560180808,499,660,0.43,539
"540",1,75,22,28,103,1560180808,499,678,0.416,540
"541",1,12,74,34,108,1560180808,499,887,0.452,541
"542",1,79,49,14,159,1560180808,499,564,0.48,542
"543",1,79,78,18,101,1560180808,499,671,0.379,543
"544",1,58,19,16,94,1560180808,499,624,0.481,544
"545",1,10,11,15,173,1560180808,499,113,0.611,545
"546",1,81,47,9,178,1560180808,499,661,0.486,546
"547",1,84,70,26,164,1560180808,499,819,0.443,547
"548",1,26,61,42,114,1560180808,499,963,0.514,548
"549",1,55,53,7,111,1560180808,499,530,0.426,549
"550",1,40,38,17,94,1560180808,499,540,0.513,550
"551",1,66,61,15,166,1560180808,499,719,0.448,551
"552",1,89,71,40,118,1560180808,499,912,0.473,552
"553",1,82,54,17,121,1560180808,499,616,0.383,553
"554",1,61,31,11,145,1560180808,499,727,0.535,554
"555",1,37,15,10,113,1560180808,499,485,0.724,555
"556",1,15,61,37,136,1560180808,499,711,0.489,556
"557",1,63,13,20,179,1560180808,499,755,0.694,557
"558",1,28,48,20,119,1560180808,499,701,0.565,558
"559",1,71,48,16,162,1560180808,499,496,0.563,559
"560",1,37,53,6,113,1560180808,499,544,0.395,560
"561",1,12,82,25,140,1560180808,499,787,0.454,561
"562",1,78,84,20,179,1560180808,499,504,0.494,562
"563",1,27,62,25,132,1560180808,499,655,0.489,563
"564",1,54,55,22,148,1560180808,499,758,0.522,564
"565",1,41,90,5,100,1560180808,499,624,0.362,565
"566",1,51,17,20,138,1560180808,499,285,0.656,566
"567",1,87,74,9,120,1560180808,499,564,0.418,567
"568",1,78,14,10,97,1560180808,499,598,0.403,568
"569",1,59,57,27,121,1560180808,499,881,0.41,569
"570",1,61,54,24,148,1560180808,499,762,0.483,570
"571",1,61,60,39,159,1560180808,499,1064,0.526,571
"572",1,81,53,14,161,1560180808,499,580,0.478,572
"573",1,68,24,19,125,1560180808,499,600,0.478,573
"574",1,58,37,35,178,1560180808,499,1004,0.521,574
"575",1,18,23,29,146,1560180808,499,600,0.683,575
"576",1,76,32,41,96,1560180808,499,819,0.457,576
"577",1,32,48,23,109,1560180808,499,650,0.528,577
"578",1,84,48,28,159,1560180808,499,654,0.417,578
"579",1,10,80,32,179,1560180808,499,827,0.509,579
"580",1,50,38,19,159,1560180808,499,522,0.759,580
"581",1,59,39,7,145,1560180808,499,601,0.474,581
"582",1,82,69,28,133,1560180808,499,791,0.435,582
"583",1,75,10,14,108,1560180808,499,477,0.535,583
"584",1,59,78,40,159,1560180808,499,1147,0.481,584
"585",1,85,78,38,171,1560180808,499,949,0.558,585
"586",1,37,85,23,150,1560180808,499,838,0.416,586
"587",1,52,27,9,106,1560180808,499,494,0.496,587
"588",1,73,51,40,159,1560180808,499,1017,0.499,588
"589",1,68,76,40,142,1560180808,499,1086,0.494,589
"590",1,12,80,28,128,1560180808,499,774,0.408,590
"591",1,19,73,34,101,1560180808,499,680,0.447,591
"592",1,27,21,8,174,1560180808,499,360,0.886,592
"593",1,62,82,39,92,1560180808,499,714,0.436,593
"594",1,27,62,17,124,1560180808,499,582,0.476,594
"595",1,49,13,28,156,1560180808,499,329,0.857,595
"596",1,52,57,9,111,1560180808,499,658,0.404,596
"597",1,44,52,25,170,1560180808,499,528,0.741,597
"598",1,27,71,39,123,1560180808,499,906,0.498,598
"599",1,12,45,33,178,1560180808,499,496,0.51,599
"600",1,42,37,11,142,1560180808,499,458,0.629,600
"601",1,52,86,25,92,1560180808,499,779,0.399,601
"602",1,75,68,40,128,1560180808,499,1027,0.492,602
"603",1,58,11,7,117,1560180808,499,553,0.539,603
"604",1,31,87,24,136,1560180808,499,734,0.441,604
"605",1,89,77,25,115,1560180808,499,731,0.438,605
"606",1,17,11,5,140,1560180808,499,263,0.426,606
"607",1,13,76,6,120,1560180808,499,690,0.365,607
"608",1,24,11,42,94,1560180808,499,541,0.621,608
"609",1,85,50,9,131,1560180808,499,504,0.405,609
"610",1,78,42,40,140,1560180808,499,919,0.483,610
"611",1,53,20,35,112,1560180808,499,782,0.515,611
"612",1,85,67,25,165,1560180808,499,705,0.438,612
"613",1,84,12,9,161,1560180808,499,518,0.504,613
"614",1,29,19,39,125,1560180808,499,867,0.728,614
"615",1,89,30,19,155,1560180808,499,612,0.538,615
"616",1,23,18,40,117,1560180808,499,637,0.659,616
"617",1,83,40,16,160,1560180808,499,649,0.507,617
"618",1,55,89,31,94,1560180808,499,847,0.413,618
"619",1,61,71,30,150,1560180808,499,909,0.453,619
"620",1,50,85,29,146,1560180808,499,765,0.454,620
"621",1,23,45,16,103,1560180808,499,550,0.445,621
"622",1,71,21,7,176,1560180808,499,566,0.611,622
"623",1,52,27,32,141,1560180808,499,781,0.534,623
"624",1,51,83,19,167,1560180808,499,583,0.41,624
"625",1,31,50,24,153,1560180808,499,619,0.622,625
"626",1,21,34,27,158,1560180808,499,524,0.609,626
"627",1,44,82,26,168,1560180808,499,690,0.454,627
"628",1,75,59,6,136,1560180808,499,591,0.403,628
"629",1,36,86,29,133,1560180808,499,758,0.423,629
"630",1,65,51,23,173,1560180808,499,781,0.448,630
"631",1,27,15,27,157,1560180808,499,811,0.862,631
"632",1,82,76,18,107,1560180808,499,615,0.402,632
"633",1,38,45,8,149,1560180808,499,390,0.662,633
"634",1,45,33,30,170,1560180808,499,537,0.816,634
"635",1,52,52,23,178,1560180808,499,838,0.538,635
"636",1,25,20,8,159,1560180808,499,248,0.508,636
"637",1,61,66,21,152,1560180808,499,813,0.465,637
"638",1,70,62,14,124,1560180808,499,682,0.419,638
"639",1,85,12,35,96,1560180808,499,764,0.45,639
"640",1,18,88,41,90,1560180808,499,810,0.457,640
"641",1,84,84,9,123,1560180808,499,678,0.36,641
"642",1,59,59,29,131,1560180808,499,838,0.451,642
"643",1,47,23,33,150,1560180808,499,463,0.68,643
"644",1,12,43,35,176,1560180808,499,707,0.557,644
"645",1,69,69,10,94,1560180808,499,650,0.366,645
"646",1,55,52,32,170,1560180808,499,1013,0.485,646
"647",1,16,88,28,95,1560180808,499,680,0.4,647
"648",1,32,40,7,122,1560180808,499,587,0.467,648
"649",1,76,15,39,148,1560180808,499,790,0.491,649
"650",1,37,82,18,113,1560180808,499,700,0.386,650
"651",1,61,62,12,113,1560180808,499,648,0.389,651
"652",1,83,85,7,110,1560180808,499,624,0.407,652
"653",1,11,86,28,170,1560180808,499,751,0.447,653
"654",1,39,83,25,139,1560180808,499,703,0.434,654
"655",1,68,50,13,110,1560180808,499,653,0.421,655
"656",1,71,32,24,93,1560180808,499,616,0.446,656
"657",1,83,13,13,174,1560180808,499,642,0.575,657
"658",1,68,46,20,110,1560180808,499,725,0.444,658
"659",1,72,68,20,156,1560180808,499,609,0.463,659
"660",1,20,23,8,170,1560180808,499,251,0.586,660
"661",1,12,44,31,133,1560180808,499,702,0.469,661
"662",1,38,36,33,148,1560180808,499,653,0.593,662
"663",1,83,42,34,137,1560180808,499,845,0.492,663
"664",1,70,55,22,119,1560180808,499,690,0.406,664
"665",1,17,77,35,124,1560180808,499,800,0.47,665
"666",1,39,70,34,172,1560180808,499,821,0.488,666
"667",1,35,50,9,120,1560180808,499,520,0.492,667
"668",1,50,57,25,167,1560180808,499,566,0.594,668
"669",1,32,48,36,155,1560180808,499,755,0.55,669
"670",1,85,40,37,158,1560180808,499,944,0.569,670
"671",1,22,75,28,150,1560180808,499,683,0.422,671
"672",1,80,24,32,152,1560180808,499,733,0.498,672
"673",1,39,76,34,96,1560180808,499,698,0.418,673
"674",1,20,54,34,167,1560180808,499,883,0.591,674
"675",1,30,52,17,96,1560180808,499,607,0.432,675
"676",1,17,21,27,97,1560180808,499,437,0.519,676
"677",1,55,64,24,100,1560180808,499,680,0.426,677
"678",1,49,24,32,159,1560180808,499,446,0.791,678
"679",1,58,23,7,180,1560180808,499,540,0.598,679
"680",1,20,24,36,92,1560180808,499,721,0.538,680
"681",1,75,41,14,107,1560180808,499,568,0.403,681
"682",1,47,61,26,110,1560180808,499,621,0.428,682
"683",1,59,75,27,121,1560180808,499,717,0.462,683
"684",1,89,31,15,96,1560180808,499,572,0.4,684
"685",1,25,12,5,92,1560180808,499,383,0.415,685
"686",1,53,79,28,159,1560180808,499,924,0.438,686
"687",1,30,33,18,133,1560180808,499,570,0.64,687
"688",1,37,10,26,99,1560180808,499,480,0.688,688
"689",1,84,31,33,137,1560180808,499,874,0.45,689
"690",1,74,17,13,168,1560180808,499,587,0.562,690
"691",1,22,57,29,121,1560180808,499,731,0.499,691
"692",1,31,32,26,140,1560180808,499,633,0.648,692
"693",1,54,39,20,149,1560180808,499,769,0.579,693
"694",1,69,30,26,173,1560180808,499,951,0.496,694
"695",1,63,12,14,115,1560180808,499,608,0.561,695
"696",1,20,81,10,96,1560180808,499,607,0.384,696
"697",1,83,51,31,161,1560180808,499,740,0.473,697
"698",1,55,45,33,151,1560180808,499,1014,0.458,698
"699",1,51,84,8,111,1560180808,499,608,0.355,699
"700",1,40,88,12,162,1560180808,499,648,0.431,700
"701",1,41,57,7,113,1560180808,499,529,0.399,701
"702",1,70,46,21,152,1560180808,499,664,0.488,702
"703",1,33,46,38,164,1560180808,499,772,0.589,703
"704",1,42,62,20,124,1560180808,499,649,0.536,704
"705",1,23,32,39,169,1560180808,499,751,0.759,705
"706",1,88,72,24,131,1560180808,499,745,0.395,706
"707",1,47,59,18,150,1560180808,499,622,0.524,707
"708",1,83,52,8,125,1560180808,499,593,0.4,708
"709",1,15,30,23,135,1560180808,499,387,0.571,709
"710",1,46,53,15,141,1560180808,499,428,0.603,710
"711",1,28,85,6,173,1560180808,499,532,0.419,711
"712",1,63,18,28,165,1560180808,499,928,0.51,712
"713",1,85,82,38,100,1560180808,499,928,0.425,713
"714",1,81,49,15,149,1560180808,499,652,0.491,714
"715",1,85,73,7,141,1560180808,499,583,0.386,715
"716",1,90,87,42,112,1560180808,499,971,0.479,716
"717",1,64,41,41,133,1560180808,499,1165,0.501,717
"718",1,58,65,34,152,1560180808,499,957,0.494,718
"719",1,83,73,20,169,1560180808,499,704,0.408,719
"720",1,35,57,33,139,1560180808,499,748,0.527,720
"721",1,23,86,20,129,1560180808,499,568,0.419,721
"722",1,37,48,11,145,1560180808,499,602,0.586,722
"723",1,55,58,37,97,1560180808,499,881,0.43,723
"724",1,20,14,29,137,1560180808,499,548,0.745,724
"725",1,62,56,35,160,1560180808,499,965,0.486,725
"726",1,88,38,35,142,1560180808,499,835,0.479,726
"727",1,42,46,37,135,1560180808,499,675,0.606,727
"728",1,73,17,29,130,1560180808,499,664,0.514,728
"729",1,42,66,15,97,1560180808,499,650,0.432,729
"730",1,60,90,35,141,1560180808,499,965,0.479,730
"731",1,21,58,14,140,1560180808,499,486,0.442,731
"732",1,55,54,13,171,1560180808,499,666,0.497,732
"733",1,27,40,29,143,1560180808,499,721,0.67,733
"734",1,83,73,40,107,1560180808,499,853,0.445,734
"735",1,13,49,22,129,1560180808,499,561,0.487,735
"736",1,31,60,25,101,1560180808,499,692,0.422,736
"737",1,25,42,11,156,1560180808,499,331,0.462,737
"738",1,82,73,30,118,1560180808,499,786,0.413,738
"739",1,76,51,32,160,1560180808,499,782,0.446,739
"740",1,22,48,23,120,1560180808,499,596,0.46,740
"741",1,48,14,8,115,1560180808,499,468,0.62,741
"742",1,68,10,18,129,1560180808,499,650,0.528,742
"743",1,41,45,27,127,1560180808,499,522,0.542,743
"744",1,18,38,26,157,1560180808,499,519,0.534,744
"745",1,70,35,41,178,1560180808,499,1159,0.566,745
"746",1,71,17,10,110,1560180808,499,545,0.499,746
"747",1,61,54,6,143,1560180808,499,602,0.424,747
"748",1,68,43,5,111,1560180808,499,597,0.367,748
"749",1,11,34,17,124,1560180808,499,466,0.483,749
"750",1,26,63,31,102,1560180808,499,684,0.456,750
"751",1,76,65,33,105,1560180808,499,681,0.429,751
"752",1,22,69,36,149,1560180808,499,932,0.546,752
"753",1,82,68,9,171,1560180808,499,632,0.435,753
"754",1,58,32,39,108,1560180808,499,911,0.485,754
"755",1,67,17,7,147,1560180808,499,521,0.562,755
"756",1,60,66,25,129,1560180808,499,692,0.428,756
"757",1,23,55,36,110,1560180808,499,804,0.483,757
"758",1,52,76,32,114,1560180808,499,805,0.446,758
"759",1,60,54,19,94,1560180808,499,624,0.399,759
"760",1,15,18,33,107,1560180808,499,508,0.53,760
"761",1,40,13,11,95,1560180808,499,420,0.607,761
"762",1,13,58,27,147,1560180808,499,656,0.433,762
"763",1,21,87,26,149,1560180808,499,777,0.417,763
"764",1,58,13,23,160,1560180808,499,745,0.62,764
"765",1,58,37,31,98,1560180808,499,740,0.414,765
"766",1,22,44,6,160,1560180808,499,454,0.498,766
"767",1,39,18,31,109,1560180808,499,631,0.647,767
"768",1,81,31,29,155,1560180808,499,793,0.493,768
"769",1,86,38,6,107,1560180808,499,601,0.376,769
"770",1,84,20,11,99,1560180808,499,585,0.422,770
"771",1,68,76,16,144,1560180808,499,701,0.414,771
"772",1,35,33,33,103,1560180808,499,624,0.5,772
"773",1,65,68,15,164,1560180808,499,785,0.418,773
"774",1,37,65,11,92,1560180808,499,640,0.391,774
"775",1,49,47,23,152,1560180808,499,491,0.587,775
"776",1,51,33,8,117,1560180808,499,458,0.533,776
"777",1,56,77,6,170,1560180808,499,533,0.383,777
"778",1,54,25,8,94,1560180808,499,536,0.468,778
"779",1,54,74,31,154,1560180808,499,771,0.459,779
"780",1,17,41,8,129,1560180808,499,413,0.409,780
"781",1,46,42,34,146,1560180808,499,570,0.632,781
"782",1,25,73,8,142,1560180808,499,488,0.4,782
"783",1,53,82,28,95,1560180808,499,697,0.41,783
"784",1,65,47,13,90,1560180808,499,617,0.425,784
"785",1,84,33,41,166,1560180808,499,1033,0.532,785
"786",1,49,22,18,175,1560180808,499,400,0.803,786
"787",1,30,51,37,144,1560180808,499,866,0.569,787
"788",1,85,49,7,122,1560180808,499,590,0.393,788
"789",1,24,49,23,162,1560180808,499,399,0.529,789
"790",1,48,77,14,152,1560180808,499,503,0.437,790
"791",1,27,12,40,160,1560180808,499,1098,0.851,791
"792",1,86,70,24,165,1560180808,499,788,0.467,792
"793",1,68,48,38,167,1560180808,499,1073,0.484,793
"794",1,57,21,38,153,1560180808,499,1002,0.607,794
"795",1,51,11,32,166,1560180808,499,363,0.837,795
"796",1,88,32,39,150,1560180808,499,1006,0.574,796
"797",1,32,89,22,103,1560180808,499,719,0.366,797
"798",1,23,33,42,136,1560180808,499,762,0.656,798
"799",1,86,17,25,105,1560180808,499,741,0.406,799
"800",1,87,44,21,177,1560180808,499,646,0.506,800
"801",1,72,45,15,159,1560180808,499,626,0.546,801
"802",1,48,36,20,112,1560180808,499,444,0.511,802
"803",1,38,89,13,117,1560180808,499,662,0.388,803
"804",1,21,59,12,120,1560180808,499,546,0.401,804
"805",1,85,82,13,177,1560180808,499,647,0.38,805
"806",1,36,84,5,164,1560180808,499,596,0.379,806
"807",1,29,21,26,171,1560180808,499,698,0.862,807
"808",1,57,79,29,132,1560180808,499,787,0.478,808
"809",1,79,14,14,145,1560180808,499,711,0.561,809
"810",1,49,79,12,106,1560180808,499,562,0.388,810
"811",1,88,62,6,117,1560180808,499,638,0.387,811
"812",1,16,24,28,107,1560180808,499,480,0.56,812
"813",1,21,35,29,177,1560180808,499,503,0.664,813
"814",1,42,85,32,109,1560180808,499,850,0.416,814
"815",1,51,87,41,101,1560180808,499,896,0.451,815
"816",1,62,42,12,107,1560180808,499,662,0.441,816
"817",1,17,11,33,98,1560180808,499,447,0.557,817
"818",1,13,26,36,131,1560180808,499,603,0.537,818
"819",1,25,56,16,125,1560180808,499,511,0.483,819
"820",1,29,70,20,104,1560180808,499,647,0.402,820
"821",1,88,66,20,148,1560180808,499,569,0.439,821
"822",1,89,90,22,98,1560180808,499,585,0.405,822
"823",1,40,73,41,109,1560180808,499,774,0.505,823
"824",1,63,45,19,122,1560180808,499,776,0.41,824
"825",1,10,46,24,172,1560180808,499,471,0.548,825
"826",1,60,15,41,175,1560180808,499,1232,0.602,826
"827",1,71,19,7,133,1560180808,499,505,0.523,827
"828",1,62,50,22,153,1560180808,499,863,0.484,828
"829",1,35,78,9,152,1560180808,499,642,0.438,829
"830",1,21,16,41,115,1560180808,499,673,0.675,830
"831",1,76,61,20,117,1560180808,499,644,0.433,831
"832",1,53,74,27,92,1560180808,499,670,0.437,832
"833",1,66,64,7,129,1560180808,499,617,0.386,833
"834",1,36,20,16,145,1560180808,499,547,0.803,834
"835",1,18,56,18,157,1560180808,499,626,0.516,835
"836",1,32,27,20,119,1560180808,499,493,0.694,836
"837",1,23,39,8,107,1560180808,499,512,0.396,837
"838",1,52,81,40,127,1560180808,499,951,0.489,838
"839",1,73,53,24,150,1560180808,499,727,0.418,839
"840",1,87,35,36,153,1560180808,499,866,0.521,840
"841",1,68,43,40,143,1560180808,499,1116,0.494,841
"842",1,53,60,16,119,1560180808,499,719,0.43,842
"843",1,27,20,18,109,1560180808,499,546,0.709,843
"844",1,31,43,13,148,1560180808,499,464,0.644,844
"845",1,73,29,14,91,1560180808,499,582,0.404,845
"846",1,58,52,14,99,1560180808,499,657,0.399,846
"847",1,80,45,37,100,1560180808,499,832,0.423,847
"848",1,73,50,37,113,1560180808,499,814,0.471,848
"849",1,63,50,35,103,1560180808,499,881,0.422,849
"850",1,72,46,14,111,1560180808,499,523,0.407,850
"851",1,53,38,33,112,1560180808,499,727,0.479,851
"852",1,63,85,7,128,1560180808,499,637,0.383,852
"853",1,75,34,6,171,1560180808,499,453,0.49,853
"854",1,12,34,15,140,1560180808,499,506,0.425,854
"855",1,46,26,35,121,1560180808,499,552,0.641,855
"856",1,33,21,37,140,1560180808,499,674,0.766,856
"857",1,63,18,7,94,1560180808,499,616,0.458,857
"858",1,75,39,26,129,1560180808,499,579,0.408,858
"859",1,39,24,36,98,1560180808,499,561,0.544,859
"860",1,45,78,11,144,1560180808,499,587,0.4,860
"861",1,29,15,32,139,1560180808,499,775,0.813,861
"862",1,29,12,22,164,1560180808,499,681,0.912,862
"863",1,67,52,36,98,1560180808,499,841,0.422,863
"864",1,76,50,33,166,1560180808,499,708,0.52,864
"865",1,44,52,5,150,1560180808,499,586,0.495,865
"866",1,17,48,5,170,1560180808,499,384,0.435,866
"867",1,17,30,14,140,1560180808,499,325,0.462,867
"868",1,77,70,9,146,1560180808,499,552,0.386,868
"869",1,52,81,20,110,1560180808,499,632,0.416,869
"870",1,36,89,12,154,1560180808,499,555,0.407,870
"871",1,22,16,7,151,1560180808,499,263,0.521,871
"872",1,52,63,15,112,1560180808,499,659,0.413,872
"873",1,59,52,28,151,1560180808,499,816,0.455,873
"874",1,52,35,34,134,1560180808,499,857,0.545,874
"875",1,21,34,19,109,1560180808,499,463,0.464,875
"876",1,50,46,29,95,1560180808,499,562,0.47,876
"877",1,23,13,40,160,1560180808,499,634,0.842,877
"878",1,40,89,10,168,1560180808,499,545,0.455,878
"879",1,58,33,11,141,1560180808,499,613,0.529,879
"880",1,65,86,10,141,1560180808,499,663,0.398,880
"881",1,31,19,32,149,1560180808,499,696,0.782,881
"882",1,20,18,18,118,1560180808,499,357,0.585,882
"883",1,21,60,18,97,1560180808,499,651,0.409,883
"884",1,41,18,36,104,1560180808,499,591,0.604,884
"885",1,36,13,9,143,1560180808,499,445,0.802,885
"886",1,13,50,34,116,1560180808,499,702,0.474,886
"887",1,27,49,11,125,1560180808,499,577,0.555,887
"888",1,74,39,35,149,1560180808,499,863,0.49,888
"889",1,79,37,16,108,1560180808,499,661,0.396,889
"890",1,62,78,15,109,1560180808,499,649,0.385,890
"891",1,31,89,9,171,1560180808,499,462,0.379,891
"892",1,25,86,20,147,1560180808,499,694,0.388,892
"893",1,44,74,32,167,1560180808,499,934,0.506,893
"894",1,27,45,20,179,1560180808,499,756,0.763,894
"895",1,11,69,10,173,1560180808,499,543,0.424,895
"896",1,78,83,30,158,1560180808,499,739,0.472,896
"897",1,36,61,32,96,1560180808,499,613,0.423,897
"898",1,77,79,38,170,1560180808,499,1111,0.463,898
"899",1,70,54,22,179,1560180808,499,603,0.463,899
"900",1,86,18,18,174,1560180808,499,763,0.515,900
"901",1,48,84,25,173,1560180808,499,701,0.437,901
"902",1,26,49,27,175,1560180808,499,768,0.642,902
"903",1,10,27,16,165,1560180808,499,298,0.601,903
"904",1,45,21,5,137,1560180808,499,392,0.533,904
"905",1,13,31,10,104,1560180808,499,465,0.385,905
"906",1,37,48,7,163,1560180808,499,474,0.576,906
"907",1,22,49,16,132,1560180808,499,560,0.466,907
