N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,7056,2114,4858,8,29,73,32,126,714,0.457
100,500,7056,2372,4600,8,33,84,23,117,704,0.395
100,500,7056,3076,3896,8,46,42,18,130,406,0.485
100,500,7056,2702,4270,8,38,45,9,151,447,0.494
100,500,7056,1721,5251,8,22,31,9,156,555,0.569
100,500,7056,2702,4270,8,38,30,23,138,474,0.53
100,500,7056,3612,3360,8,55,47,37,152,643,0.551
100,500,7056,1546,5426,8,19,48,19,114,454,0.421
100,500,7056,6234,738,8,89,81,10,173,614,0.414
100,500,7056,2170,4802,8,31,50,7,109,612,0.407
100,500,7056,1662,5310,8,21,78,21,104,631,0.387
100,500,7056,2138,4834,8,30,39,7,107,543,0.44
100,500,7056,3117,3855,8,48,28,20,148,311,0.621
100,500,7056,2114,4858,8,29,13,6,147,450,0.682
100,500,7056,2170,4802,8,31,43,17,113,542,0.476
100,500,7056,1889,5083,8,25,39,15,143,366,0.5
100,500,7056,3326,3646,8,50,89,26,112,672,0.405
100,500,7056,1256,5716,8,15,69,35,176,702,0.48
100,500,7056,2671,4301,8,37,24,25,94,506,0.482
100,500,7056,3117,3855,8,48,76,25,139,654,0.414
100,500,7056,5248,1724,8,75,55,16,163,537,0.46
100,500,7056,2114,4858,8,29,19,12,130,367,0.564
100,500,7056,2411,4561,8,34,18,16,135,340,0.562
100,500,7056,3714,3258,8,56,46,6,146,462,0.47
100,500,7056,5321,1651,8,76,42,30,158,846,0.495
100,500,7056,5753,1219,8,83,12,32,142,957,0.532
100,500,7056,4914,2058,8,69,24,19,139,478,0.559
100,500,7056,1331,5641,8,16,73,30,148,699,0.481
100,500,7056,4624,2348,8,66,33,11,96,524,0.477
100,500,7056,1136,5836,8,14,72,8,150,565,0.372
100,500,7056,5707,1265,8,82,26,39,114,1000,0.466
100,500,7056,2702,4270,8,38,21,15,96,475,0.52
100,500,7056,1614,5358,8,20,73,37,172,926,0.54
100,500,7056,4227,2745,8,62,69,28,138,557,0.413
100,500,7056,3763,3209,8,57,43,12,146,334,0.5
100,500,7056,1778,5194,8,23,87,24,90,585,0.385
100,500,7056,5588,1384,8,80,15,6,123,639,0.432
100,500,7056,6024,948,8,86,64,40,102,947,0.465
100,500,7056,6188,784,8,88,17,22,177,827,0.472
100,500,7056,4624,2348,8,66,82,18,96,584,0.37
100,500,7056,2832,4140,8,41,42,18,99,572,0.388
100,500,7056,2411,4561,8,34,23,23,120,423,0.487
100,500,7056,2832,4140,8,41,20,36,166,402,0.744
100,500,7056,1889,5083,8,25,58,10,142,515,0.45
100,500,7056,5447,1525,8,79,70,17,103,692,0.38
100,500,7056,3828,3144,8,58,26,24,151,250,0.524
100,500,7056,5321,1651,8,76,55,39,94,878,0.427
100,500,7056,1361,5611,8,17,43,38,165,479,0.645
100,500,7056,3612,3360,8,55,26,24,102,459,0.486
100,500,7056,5138,1834,8,73,80,9,107,537,0.359
100,500,7056,5687,1285,8,81,75,13,136,632,0.399
100,500,7056,3535,3437,8,54,40,36,137,610,0.52
100,500,7056,3763,3209,8,57,52,21,94,459,0.44
100,500,7056,5588,1384,8,80,60,20,126,657,0.385
100,500,7056,5447,1525,8,79,70,17,155,743,0.401
100,500,7056,5753,1219,8,83,73,41,160,1219,0.551
100,500,7056,2702,4270,8,38,11,14,140,377,0.788
100,500,7056,3714,3258,8,56,35,26,125,416,0.471
100,500,7056,953,6019,8,11,26,23,130,443,0.49
100,500,7056,5964,1008,8,85,79,37,140,933,0.499
100,500,7056,3714,3258,8,56,39,38,94,607,0.435
100,500,7056,5588,1384,8,80,73,10,110,667,0.366
100,500,7056,3064,3908,8,45,46,27,178,459,0.573
100,500,7056,3535,3437,8,54,15,30,144,290,0.603
100,500,7056,3055,3917,8,44,18,31,114,481,0.551
100,500,7056,5753,1219,8,83,52,35,112,922,0.433
100,500,7056,4448,2524,8,65,28,23,100,453,0.472
100,500,7056,4914,2058,8,69,54,25,96,616,0.424
100,500,7056,4743,2229,8,67,28,20,139,488,0.566
100,500,7056,1778,5194,8,23,78,12,93,604,0.381
100,500,7056,4953,2019,8,70,42,31,167,805,0.66
100,500,7056,4301,2671,8,63,28,24,120,428,0.614
100,500,7056,4743,2229,8,67,67,11,137,574,0.385
100,500,7056,6151,821,8,87,20,14,172,759,0.415
100,500,7056,6024,948,8,86,47,34,170,1078,0.519
100,500,7056,5248,1724,8,75,77,11,106,565,0.4
100,500,7056,2138,4834,8,30,22,15,106,453,0.481
100,500,7056,5753,1219,8,83,55,33,137,965,0.48
100,500,7056,1889,5083,8,25,83,23,166,680,0.406
100,500,7056,5849,1123,8,84,66,40,115,1009,0.492
100,500,7056,1721,5251,8,22,41,14,158,459,0.475
100,500,7056,5063,1909,8,72,68,27,109,684,0.371
100,500,7056,3427,3545,8,52,64,39,148,805,0.487
100,500,7056,4624,2348,8,66,64,13,92,628,0.361
100,500,7056,1662,5310,8,21,79,18,145,697,0.376
100,500,7056,3326,3646,8,50,33,19,101,442,0.509
100,500,7056,5588,1384,8,80,66,21,105,753,0.417
100,500,7056,886,6086,8,10,14,20,179,134,0.791
100,500,7056,2411,4561,8,34,29,34,95,651,0.438
100,500,7056,1889,5083,8,25,32,9,131,593,0.494
100,500,7056,3055,3917,8,44,21,10,141,382,0.67
100,500,7056,5163,1809,8,74,61,31,129,813,0.472
100,500,7056,5964,1008,8,85,68,23,123,852,0.379
100,500,7056,1361,5611,8,17,22,25,156,183,0.568
100,500,7056,5707,1265,8,82,59,15,143,661,0.439
100,500,7056,1539,5433,8,18,22,37,94,521,0.441
100,500,7056,4953,2019,8,70,14,38,129,793,0.561
100,500,7056,2736,4236,8,39,63,7,163,498,0.428
100,500,7056,2411,4561,8,34,83,16,151,584,0.408
100,500,7056,5447,1525,8,79,13,33,126,1046,0.546
100,500,7056,3503,3469,8,53,86,26,108,737,0.418
100,500,7056,3076,3896,8,46,32,28,173,325,0.668
100,500,7056,1927,5045,8,26,48,28,129,642,0.444
100,500,7056,4624,2348,8,66,75,29,132,750,0.417
100,500,7056,2138,4834,8,30,71,33,130,945,0.437
100,500,7056,2296,4676,8,32,81,30,170,936,0.436
100,500,7056,2671,4301,8,37,35,27,178,597,0.645
100,500,7056,1256,5716,8,15,86,34,148,784,0.46
100,500,7056,4366,2606,8,64,81,20,155,604,0.417
100,500,7056,2296,4676,8,32,15,12,91,491,0.489
100,500,7056,6024,948,8,86,88,5,131,599,0.377
100,500,7056,5163,1809,8,74,71,27,111,707,0.403
100,500,7056,4743,2229,8,67,81,40,142,1087,0.52
100,500,7056,5063,1909,8,72,10,41,109,880,0.541
100,500,7056,5707,1265,8,82,86,15,139,617,0.426
100,500,7056,3326,3646,8,50,56,37,126,736,0.537
100,500,7056,4990,1982,8,71,22,11,127,547,0.495
100,500,7056,2011,4961,8,28,13,15,175,379,0.736
100,500,7056,5163,1809,8,74,71,21,130,753,0.39
100,500,7056,2702,4270,8,38,63,14,176,529,0.463
100,500,7056,3427,3545,8,52,64,17,115,598,0.416
100,500,7056,3763,3209,8,57,63,29,154,512,0.471
100,500,7056,3078,3894,8,47,26,25,134,372,0.573
100,500,7056,3078,3894,8,47,16,7,147,292,0.719
100,500,7056,4990,1982,8,71,52,42,169,1108,0.663
100,500,7056,5248,1724,8,75,80,21,109,703,0.405
100,500,7056,6188,784,8,88,17,25,97,796,0.413
100,500,7056,5163,1809,8,74,31,41,175,1118,0.675
100,500,7056,1331,5641,8,16,42,18,162,332,0.479
100,500,7056,1982,4990,8,27,30,28,126,553,0.503
100,500,7056,4075,2897,8,60,21,30,159,358,0.606
100,500,7056,6188,784,8,88,81,23,137,661,0.455
100,500,7056,5588,1384,8,80,79,6,156,688,0.374
100,500,7056,1829,5143,8,24,11,42,172,693,0.668
100,500,7056,1614,5358,8,20,40,19,176,273,0.542
100,500,7056,953,6019,8,11,70,26,111,688,0.385
100,500,7056,3535,3437,8,54,55,27,175,475,0.535
100,500,7056,1889,5083,8,25,89,36,141,929,0.481
100,500,7056,4301,2671,8,63,25,15,155,259,0.656
100,500,7056,5364,1608,8,77,66,18,115,645,0.403
100,500,7056,1614,5358,8,20,72,5,99,569,0.371
100,500,7056,1662,5310,8,21,64,40,102,840,0.431
100,500,7056,1539,5433,8,18,78,36,111,798,0.452
100,500,7056,4743,2229,8,67,15,22,160,456,0.638
100,500,7056,3503,3469,8,53,55,13,120,536,0.397
100,500,7056,3055,3917,8,44,32,23,121,424,0.514
100,500,7056,3064,3908,8,45,69,28,144,610,0.462
100,500,7056,1927,5045,8,26,53,16,169,498,0.41
100,500,7056,3409,3563,8,51,29,33,163,473,0.586
100,500,7056,6188,784,8,88,60,10,125,580,0.381
100,500,7056,5063,1909,8,72,59,18,110,627,0.45
100,500,7056,4624,2348,8,66,76,22,113,591,0.379
100,500,7056,1539,5433,8,18,11,7,153,162,0.506
100,500,7056,2863,4109,8,42,11,37,96,570,0.518
100,500,7056,3535,3437,8,54,71,36,165,671,0.526
100,500,7056,1060,5912,8,13,26,22,121,318,0.506
100,500,7056,2605,4367,8,36,31,37,165,492,0.634
100,500,7056,1256,5716,8,15,15,29,118,347,0.614
100,500,7056,984,5988,8,12,31,35,115,497,0.469
100,500,7056,3714,3258,8,56,85,8,110,544,0.375
100,500,7056,4792,2180,8,68,82,36,147,902,0.48
100,500,7056,1662,5310,8,21,58,22,116,620,0.398
100,500,7056,4448,2524,8,65,73,20,122,567,0.402
100,500,7056,4914,2058,8,69,46,14,136,452,0.511
100,500,7056,5447,1525,8,79,73,9,109,653,0.38
100,500,7056,2170,4802,8,31,23,9,145,499,0.635
100,500,7056,4075,2897,8,60,42,6,173,427,0.567
100,500,7056,3055,3917,8,44,80,24,153,669,0.46
100,500,7056,5321,1651,8,76,18,18,121,689,0.447
100,500,7056,3055,3917,8,44,90,18,126,574,0.366
100,500,7056,3714,3258,8,56,30,24,152,295,0.553
100,500,7056,953,6019,8,11,70,13,99,633,0.403
100,500,7056,5964,1008,8,85,77,36,101,784,0.432
100,500,7056,3409,3563,8,51,56,33,124,662,0.505
100,500,7056,4448,2524,8,65,26,28,134,376,0.636
100,500,7056,3064,3908,8,45,27,25,164,364,0.651
100,500,7056,6024,948,8,86,58,35,117,897,0.468
100,500,7056,1256,5716,8,15,74,39,134,876,0.509
100,500,7056,4953,2019,8,70,23,20,134,506,0.565
100,500,7056,2671,4301,8,37,41,26,125,548,0.469
100,500,7056,5687,1285,8,81,25,25,107,770,0.453
100,500,7056,3078,3894,8,47,48,21,173,459,0.575
100,500,7056,1060,5912,8,13,83,40,147,978,0.504
100,500,7056,5138,1834,8,73,77,27,132,829,0.422
100,500,7056,4624,2348,8,66,14,20,162,321,0.72
100,500,7056,1361,5611,8,17,34,19,173,234,0.56
100,500,7056,1539,5433,8,18,37,22,124,374,0.439
100,500,7056,5687,1285,8,81,83,29,134,800,0.434
100,500,7056,5063,1909,8,72,82,40,166,1056,0.553
100,500,7056,4914,2058,8,69,47,31,116,799,0.443
100,500,7056,984,5988,8,12,50,31,100,738,0.383
100,500,7056,2011,4961,8,28,71,27,172,702,0.457
100,500,7056,5753,1219,8,83,29,12,144,647,0.513
100,500,7056,5321,1651,8,76,11,41,158,1013,0.61
100,500,7056,1361,5611,8,17,42,23,160,403,0.494
100,500,7056,3612,3360,8,55,86,23,98,701,0.387
100,500,7056,5964,1008,8,85,15,27,96,827,0.412
100,500,7056,2832,4140,8,41,26,18,141,436,0.56
100,500,7056,4990,1982,8,71,30,23,115,640,0.486
100,500,7056,2605,4367,8,36,32,35,103,655,0.505
100,500,7056,3828,3144,8,58,12,14,100,361,0.579
100,500,7056,5138,1834,8,73,32,20,94,602,0.415
100,500,7056,4743,2229,8,67,30,7,134,548,0.46
100,500,7056,5447,1525,8,79,52,27,157,847,0.523
100,500,7056,4075,2897,8,60,67,20,112,489,0.423
100,500,7056,3078,3894,8,47,64,12,121,505,0.38
100,500,7056,2170,4802,8,31,61,17,136,631,0.426
100,500,7056,886,6086,8,10,63,26,132,689,0.454
100,500,7056,5248,1724,8,75,11,20,122,518,0.531
100,500,7056,1136,5836,8,14,49,14,128,446,0.413
100,500,7056,5397,1575,8,78,66,12,160,559,0.424
100,500,7056,2411,4561,8,34,37,17,143,511,0.485
100,500,7056,2736,4236,8,39,89,18,115,636,0.384
100,500,7056,4990,1982,8,71,13,28,95,649,0.499
100,500,7056,3274,3698,8,49,33,40,122,630,0.552
100,500,7056,3326,3646,8,50,70,25,145,616,0.472
100,500,7056,1778,5194,8,23,30,20,128,599,0.421
100,500,7056,2832,4140,8,41,61,15,123,522,0.408
100,500,7056,6024,948,8,86,86,9,171,558,0.384
100,500,7056,4743,2229,8,67,38,38,171,929,0.619
100,500,7056,1331,5641,8,16,68,21,102,619,0.376
100,500,7056,5063,1909,8,72,51,39,125,947,0.536
100,500,7056,6151,821,8,87,24,40,95,915,0.457
100,500,7056,3763,3209,8,57,71,34,150,826,0.443
100,500,7056,2011,4961,8,28,31,14,124,465,0.495
100,500,7056,5364,1608,8,77,26,21,102,665,0.411
100,500,7056,3117,3855,8,48,73,38,106,772,0.459
100,500,7056,5588,1384,8,80,35,39,119,990,0.493
100,500,7056,1614,5358,8,20,28,13,154,303,0.518
100,500,7056,2011,4961,8,28,60,38,132,928,0.525
100,500,7056,2170,4802,8,31,41,16,146,406,0.483
100,500,7056,2296,4676,8,32,30,23,178,256,0.621
100,500,7056,1060,5912,8,13,56,7,169,507,0.355
100,500,7056,2296,4676,8,32,73,7,152,612,0.381
100,500,7056,6234,738,8,89,74,41,105,986,0.487
100,500,7056,2736,4236,8,39,80,41,168,933,0.503
100,500,7056,3714,3258,8,56,67,6,105,656,0.366
100,500,7056,5687,1285,8,81,73,13,174,662,0.435
100,500,7056,5849,1123,8,84,19,8,175,800,0.386
100,500,7056,2372,4600,8,33,41,15,164,306,0.477
100,500,7056,2138,4834,8,30,21,14,165,280,0.661
100,500,7056,4624,2348,8,66,31,14,99,424,0.467
100,500,7056,1136,5836,8,14,72,36,171,956,0.496
100,500,7056,1614,5358,8,20,53,19,125,568,0.43
100,500,7056,4953,2019,8,70,58,19,155,622,0.471
100,500,7056,4075,2897,8,60,45,21,108,558,0.432
100,500,7056,4953,2019,8,70,25,11,176,339,0.619
100,500,7056,4743,2229,8,67,32,8,115,482,0.467
100,500,7056,1539,5433,8,18,25,6,96,449,0.39
100,500,7056,4914,2058,8,69,44,36,135,877,0.522
100,500,7056,4990,1982,8,71,14,24,136,481,0.563
100,500,7056,1361,5611,8,17,65,11,164,492,0.421
100,500,7056,3078,3894,8,47,52,35,132,676,0.525
100,500,7056,6188,784,8,88,51,36,102,803,0.427
100,500,7056,5849,1123,8,84,30,7,166,687,0.441
100,500,7056,5753,1219,8,83,20,31,103,785,0.424
100,500,7056,5964,1008,8,85,85,14,142,654,0.399
100,500,7056,5707,1265,8,82,17,11,98,565,0.434
100,500,7056,3012,3960,8,43,22,27,93,508,0.567
100,500,7056,3078,3894,8,47,75,41,137,928,0.532
100,500,7056,2114,4858,8,29,12,29,121,524,0.656
100,500,7056,1927,5045,8,26,56,15,102,578,0.419
100,500,7056,3326,3646,8,50,44,24,158,460,0.511
100,500,7056,2605,4367,8,36,67,10,100,559,0.399
100,500,7056,953,6019,8,11,54,39,124,884,0.469
100,500,7056,5397,1575,8,78,85,40,163,1087,0.492
100,500,7056,6024,948,8,86,81,15,110,690,0.362
100,500,7056,2114,4858,8,29,29,31,125,617,0.569
100,500,7056,2412,4560,8,35,46,40,172,834,0.627
100,500,7056,5588,1384,8,80,60,16,97,656,0.38
100,500,7056,2138,4834,8,30,75,8,170,700,0.421
100,500,7056,6188,784,8,88,76,33,146,964,0.465
100,500,7056,5588,1384,8,80,40,34,132,948,0.492
100,500,7056,5447,1525,8,79,23,19,135,824,0.461
100,500,7056,5707,1265,8,82,60,40,129,1007,0.476
100,500,7056,5397,1575,8,78,14,12,123,585,0.487
100,500,7056,4990,1982,8,71,62,16,133,552,0.444
100,500,7056,6234,738,8,89,64,14,90,546,0.381
100,500,7056,2736,4236,8,39,71,39,110,806,0.444
100,500,7056,3503,3469,8,53,43,18,179,287,0.575
100,500,7056,5687,1285,8,81,69,22,177,867,0.423
100,500,7056,1060,5912,8,13,23,28,120,367,0.48
100,500,7056,5849,1123,8,84,42,28,99,806,0.424
100,500,7056,3076,3896,8,46,29,21,106,533,0.503
100,500,7056,5364,1608,8,77,58,29,171,786,0.508
100,500,7056,5163,1809,8,74,27,40,140,976,0.625
100,500,7056,1721,5251,8,22,28,24,164,363,0.507
100,500,7056,1256,5716,8,15,25,19,152,253,0.569
100,500,7056,3076,3896,8,46,84,28,125,703,0.45
100,500,7056,1546,5426,8,19,57,25,175,474,0.473
100,500,7056,3973,2999,8,59,82,16,157,564,0.452
100,500,7056,6234,738,8,89,75,20,131,707,0.403
100,500,7056,2411,4561,8,34,43,39,154,666,0.574
100,500,7056,2702,4270,8,38,50,15,118,524,0.42
100,500,7056,3078,3894,8,47,57,10,142,495,0.424
100,500,7056,1256,5716,8,15,23,19,123,349,0.501
100,500,7056,2702,4270,8,38,75,23,158,697,0.406
100,500,7056,4792,2180,8,68,33,24,162,537,0.488
100,500,7056,2863,4109,8,42,65,30,129,695,0.44
100,500,7056,4448,2524,8,65,42,9,92,485,0.468
100,500,7056,3274,3698,8,49,49,5,167,370,0.47
100,500,7056,1778,5194,8,23,28,36,157,733,0.544
100,500,7056,3427,3545,8,52,69,21,164,566,0.424
100,500,7056,3076,3896,8,46,81,33,168,815,0.503
100,500,7056,953,6019,8,11,12,38,97,518,0.515
100,500,7056,1662,5310,8,21,60,37,179,765,0.531
100,500,7056,1060,5912,8,13,16,39,128,389,0.519
100,500,7056,2296,4676,8,32,13,11,92,440,0.575
100,500,7056,6234,738,8,89,11,36,112,833,0.442
100,500,7056,3535,3437,8,54,17,16,125,336,0.536
100,500,7056,1982,4990,8,27,43,14,161,465,0.499
100,500,7056,984,5988,8,12,52,16,125,447,0.43
100,500,7056,6024,948,8,86,14,12,147,661,0.446
100,500,7056,3012,3960,8,43,39,25,154,461,0.525
100,500,7056,3427,3545,8,52,52,8,137,476,0.422
100,500,7056,6151,821,8,87,29,35,160,1132,0.535
100,500,7056,5163,1809,8,74,74,42,101,853,0.475
100,500,7056,5964,1008,8,85,22,15,121,750,0.408
100,500,7056,2170,4802,8,31,86,15,146,541,0.401
100,500,7056,2170,4802,8,31,37,25,93,556,0.424
100,500,7056,3535,3437,8,54,23,37,108,516,0.543
100,500,7056,6188,784,8,88,49,6,94,622,0.386
100,500,7056,4743,2229,8,67,47,25,128,755,0.44
100,500,7056,1982,4990,8,27,41,16,112,532,0.414
100,500,7056,6151,821,8,87,70,41,140,1286,0.513
100,500,7056,2411,4561,8,34,59,27,151,663,0.459
100,500,7056,6151,821,8,87,22,36,171,995,0.548
100,500,7056,5364,1608,8,77,24,13,157,592,0.495
100,500,7056,4743,2229,8,67,20,21,141,479,0.572
100,500,7056,4075,2897,8,60,75,11,165,512,0.438
100,500,7056,2605,4367,8,36,57,11,117,478,0.467
100,500,7056,2671,4301,8,37,48,11,101,571,0.41
100,500,7056,3714,3258,8,56,23,31,102,511,0.491
100,500,7056,2782,4190,8,40,42,39,176,694,0.553
100,500,7056,4075,2897,8,60,40,16,91,497,0.435
100,500,7056,4743,2229,8,67,46,9,134,578,0.478
100,500,7056,5397,1575,8,78,85,38,176,1296,0.534
100,500,7056,1331,5641,8,16,51,16,163,476,0.403
100,500,7056,4448,2524,8,65,36,21,143,429,0.559
100,500,7056,4624,2348,8,66,38,21,132,386,0.453
100,500,7056,4743,2229,8,67,59,41,111,959,0.467
100,500,7056,2412,4560,8,35,82,29,92,674,0.404
100,500,7056,5964,1008,8,85,47,38,177,1100,0.506
100,500,7056,2671,4301,8,37,81,42,144,1012,0.523
100,500,7056,3409,3563,8,51,12,21,123,354,0.599
100,500,7056,1778,5194,8,23,83,22,103,655,0.391
100,500,7056,4792,2180,8,68,74,12,119,628,0.396
100,500,7056,2138,4834,8,30,28,15,133,382,0.524
100,500,7056,6151,821,8,87,52,24,120,784,0.397
100,500,7056,4301,2671,8,63,25,12,173,269,0.703
100,500,7056,3427,3545,8,52,31,21,148,380,0.571
100,500,7056,4448,2524,8,65,56,5,92,574,0.352
100,500,7056,3409,3563,8,51,80,10,157,523,0.394
100,500,7056,3078,3894,8,47,74,6,99,551,0.365
100,500,7056,4990,1982,8,71,30,41,143,965,0.588
100,500,7056,5397,1575,8,78,15,34,173,889,0.597
100,500,7056,2170,4802,8,31,26,11,161,287,0.666
100,500,7056,4990,1982,8,71,74,10,166,564,0.44
100,500,7056,5753,1219,8,83,79,19,95,711,0.354
100,500,7056,1778,5194,8,23,26,36,123,642,0.503
100,500,7056,4914,2058,8,69,38,21,147,639,0.541
100,500,7056,2782,4190,8,40,50,40,154,784,0.504
100,500,7056,1778,5194,8,23,31,22,146,514,0.484
100,500,7056,2605,4367,8,36,26,15,130,427,0.527
100,500,7056,3612,3360,8,55,19,17,133,223,0.717
100,500,7056,4990,1982,8,71,56,12,119,517,0.429
100,500,7056,3409,3563,8,51,18,28,132,374,0.594
100,500,7056,5849,1123,8,84,32,32,124,967,0.475
100,500,7056,2782,4190,8,40,42,33,156,575,0.56
100,500,7056,1662,5310,8,21,17,20,161,311,0.556
100,500,7056,6188,784,8,88,22,17,117,762,0.371
100,500,7056,1927,5045,8,26,85,15,127,586,0.381
100,500,7056,3612,3360,8,55,81,5,166,549,0.377
100,500,7056,5687,1285,8,81,65,24,176,683,0.458
100,500,7056,2412,4560,8,35,80,27,169,849,0.459
100,500,7056,3012,3960,8,43,88,24,97,684,0.392
100,500,7056,4448,2524,8,65,59,28,129,603,0.43
100,500,7056,5447,1525,8,79,62,5,102,563,0.433
100,500,7056,953,6019,8,11,89,9,135,747,0.378
100,500,7056,1982,4990,8,27,52,26,149,628,0.436
100,500,7056,3076,3896,8,46,63,29,137,630,0.457
100,500,7056,2782,4190,8,40,60,11,141,564,0.417
100,500,7056,1546,5426,8,19,50,7,114,501,0.397
100,500,7056,3326,3646,8,50,55,41,113,776,0.481
100,500,7056,3117,3855,8,48,13,6,133,289,0.706
100,500,7056,1927,5045,8,26,10,31,109,641,0.568
100,500,7056,2170,4802,8,31,83,34,110,848,0.419
100,500,7056,2296,4676,8,32,17,28,109,494,0.478
100,500,7056,3535,3437,8,54,82,22,148,645,0.419
100,500,7056,3117,3855,8,48,70,35,165,729,0.528
100,500,7056,3274,3698,8,49,11,8,99,470,0.551
100,500,7056,1539,5433,8,18,32,15,172,171,0.579
100,500,7056,2671,4301,8,37,87,31,92,706,0.433
100,500,7056,4135,2837,8,61,49,37,102,736,0.467
100,500,7056,1136,5836,8,14,60,36,127,759,0.432
100,500,7056,2372,4600,8,33,23,7,138,407,0.646
100,500,7056,5447,1525,8,79,44,21,110,731,0.44
100,500,7056,1982,4990,8,27,19,27,166,429,0.646
100,500,7056,1614,5358,8,20,43,17,135,453,0.45
100,500,7056,5063,1909,8,72,38,27,128,660,0.476
100,500,7056,5248,1724,8,75,45,7,112,589,0.397
100,500,7056,4990,1982,8,71,65,32,110,746,0.465
100,500,7056,2832,4140,8,41,30,22,149,451,0.612
100,500,7056,2782,4190,8,40,86,29,110,619,0.389
100,500,7056,1982,4990,8,27,52,24,139,515,0.447
100,500,7056,3064,3908,8,45,58,8,153,432,0.426
100,500,7056,6314,658,8,90,42,11,109,608,0.388
100,500,7056,1256,5716,8,15,57,16,99,557,0.39
100,500,7056,4227,2745,8,62,39,23,134,457,0.573
100,500,7056,1662,5310,8,21,75,24,178,682,0.444
100,500,7056,4301,2671,8,63,49,33,155,700,0.537
100,500,7056,3064,3908,8,45,67,34,173,754,0.481
100,500,7056,5248,1724,8,75,65,25,147,802,0.441
100,500,7056,984,5988,8,12,75,17,134,674,0.389
100,500,7056,2296,4676,8,32,14,38,133,575,0.659
100,500,7056,2782,4190,8,40,39,5,179,488,0.543
100,500,7056,2372,4600,8,33,12,10,91,489,0.638
100,500,7056,5364,1608,8,77,36,29,134,768,0.473
100,500,7056,1982,4990,8,27,61,35,166,845,0.533
100,500,7056,3973,2999,8,59,46,28,177,506,0.565
100,500,7056,2605,4367,8,36,47,17,113,554,0.446
100,500,7056,1982,4990,8,27,23,12,126,421,0.599
100,500,7056,4135,2837,8,61,64,32,121,841,0.455
100,500,7056,3055,3917,8,44,66,30,166,564,0.443
100,500,7056,4953,2019,8,70,39,37,121,843,0.526
100,500,7056,3326,3646,8,50,64,22,108,624,0.412
100,500,7056,1721,5251,8,22,15,27,99,488,0.467
100,500,7056,2863,4109,8,42,60,36,134,643,0.513
100,500,7056,3503,3469,8,53,51,10,130,433,0.441
100,500,7056,3409,3563,8,51,45,13,170,383,0.621
100,500,7056,1331,5641,8,16,32,28,157,278,0.493
100,500,7056,3763,3209,8,57,47,6,123,474,0.422
100,500,7056,1614,5358,8,20,53,12,145,518,0.461
100,500,7056,1060,5912,8,13,87,9,166,668,0.385
100,500,7056,2832,4140,8,41,11,32,116,417,0.59
100,500,7056,2605,4367,8,36,85,20,121,627,0.394
100,500,7056,2863,4109,8,42,38,34,96,596,0.477
100,500,7056,1662,5310,8,21,56,12,91,617,0.379
100,500,7056,5364,1608,8,77,19,5,149,564,0.422
100,500,7056,1721,5251,8,22,44,39,127,846,0.481
100,500,7056,2736,4236,8,39,10,32,104,532,0.62
100,500,7056,5588,1384,8,80,14,41,138,1145,0.618
100,500,7056,5248,1724,8,75,25,27,179,657,0.615
100,500,7056,5588,1384,8,80,81,22,177,779,0.44
100,500,7056,4990,1982,8,71,68,9,135,543,0.4
100,500,7056,953,6019,8,11,64,27,170,590,0.463
100,500,7056,4301,2671,8,63,63,12,94,550,0.384
100,500,7056,3612,3360,8,55,41,33,178,486,0.605
100,500,7056,5163,1809,8,74,51,27,140,684,0.469
100,500,7056,2114,4858,8,29,55,15,96,517,0.404
100,500,7056,3012,3960,8,43,32,41,98,593,0.509
100,500,7056,953,6019,8,11,27,39,177,459,0.512
100,500,7056,5849,1123,8,84,56,10,154,605,0.407
100,500,7056,3409,3563,8,51,51,8,177,460,0.472
100,500,7056,953,6019,8,11,29,40,132,627,0.502
100,500,7056,1778,5194,8,23,19,13,122,438,0.55
100,500,7056,2412,4560,8,35,49,37,92,813,0.423
100,500,7056,4135,2837,8,61,74,19,138,653,0.41
100,500,7056,1721,5251,8,22,50,25,111,604,0.444
100,500,7056,1829,5143,8,24,19,9,137,438,0.616
100,500,7056,1662,5310,8,21,24,10,149,429,0.559
100,500,7056,2296,4676,8,32,48,42,167,1050,0.662
100,500,7056,5588,1384,8,80,77,17,98,576,0.401
100,500,7056,2863,4109,8,42,60,24,166,594,0.466
100,500,7056,1889,5083,8,25,29,11,160,454,0.546
100,500,7056,3763,3209,8,57,34,5,134,425,0.504
