"","[run number]","matrix_permeability","perceptual_range","vision_angle","scenario","random-seed","[step]","total_crossings","assess_top_sections","siminputrow"
"55563",1,41,13,102,3,-741671208,499,375,0.413,55563
"55564",1,73,24,115,1,-741671208,499,804,0.445,55564
"55565",1,13,5,128,4,-741671208,499,621,0.509,55565
"55566",1,63,34,127,2,-741671208,499,1240,0.481,55566
"55567",1,41,10,161,4,-741671208,499,1007,0.507,55567
"55568",1,60,31,141,7,-741671208,499,582,0.443,55568
"55569",1,23,21,132,5,-741671208,499,440,0.459,55569
"55570",1,86,7,139,4,-741671208,499,598,0.373,55570
"55571",1,86,16,165,5,-741671208,499,679,0.374,55571
"55572",1,39,29,132,3,-741671208,499,617,0.665,55572
"55573",1,85,21,94,3,-741671208,499,595,0.397,55573
"55574",1,43,23,121,3,-741671208,499,468,0.536,55574
"55575",1,42,6,95,7,-741671208,499,530,0.351,55575
"55576",1,76,36,158,3,-741671208,499,1002,0.538,55576
"55577",1,27,32,162,4,-741671208,499,1680,0.457,55577
"55578",1,14,7,117,5,-741671208,499,220,0.45,55578
"55579",1,10,29,152,2,-741671208,499,2203,0.677,55579
"55580",1,56,7,144,1,-741671208,499,742,0.468,55580
"55581",1,33,32,111,4,-741671208,499,1219,0.411,55581
"55582",1,55,35,176,3,-741671208,499,853,0.729,55582
"55583",1,22,41,112,2,-741671208,499,1987,0.591,55583
"55584",1,24,32,95,4,-741671208,499,1185,0.403,55584
"55585",1,45,17,99,6,-741671208,499,616,0.435,55585
"55586",1,65,5,129,4,-741671208,499,568,0.366,55586
"55587",1,32,25,96,3,-741671208,499,529,0.512,55587
"55588",1,53,31,94,7,-741671208,499,590,0.393,55588
"55589",1,87,40,180,3,-741671208,499,1023,0.531,55589
"55590",1,70,22,106,7,-741671208,499,610,0.4,55590
"55591",1,21,38,94,2,-741671208,499,1579,0.537,55591
"55592",1,57,42,93,4,-741671208,499,1065,0.442,55592
"55593",1,23,11,99,1,-741671208,499,801,0.508,55593
"55594",1,53,9,167,1,-741671208,499,705,0.492,55594
"55595",1,79,19,173,4,-741671208,499,859,0.416,55595
"55596",1,13,34,110,3,-741671208,499,806,0.79,55596
"55597",1,60,25,130,5,-741671208,499,711,0.411,55597
"55598",1,24,5,99,5,-741671208,499,461,0.356,55598
"55599",1,84,31,169,5,-741671208,499,806,0.493,55599
"55600",1,32,17,172,2,-741671208,499,1321,0.766,55600
"55601",1,74,32,104,7,-741671208,499,709,0.457,55601
"55602",1,85,33,142,1,-741671208,499,1149,0.52,55602
"55603",1,41,25,106,3,-741671208,499,551,0.514,55603
"55604",1,39,28,129,4,-741671208,499,1255,0.416,55604
"55605",1,70,38,95,5,-741671208,499,857,0.442,55605
"55606",1,70,13,147,3,-741671208,499,492,0.409,55606
"55607",1,46,39,137,3,-741671208,499,1067,0.739,55607
"55608",1,85,25,160,1,-741671208,499,1013,0.506,55608
"55609",1,44,24,137,5,-741671208,499,693,0.424,55609
"55610",1,68,25,167,4,-741671208,499,1147,0.397,55610
"55611",1,47,37,144,3,-741671208,499,991,0.724,55611
"55612",1,33,27,162,6,-741671208,499,713,0.445,55612
"55613",1,50,12,143,5,-741671208,499,482,0.409,55613
"55614",1,56,25,173,3,-741671208,499,492,0.569,55614
"55615",1,84,25,145,6,-741671208,499,734,0.45,55615
"55616",1,71,19,128,4,-741671208,499,910,0.388,55616
"55617",1,40,31,140,2,-741671208,499,1629,0.538,55617
"55618",1,61,13,151,6,-741671208,499,632,0.422,55618
"55619",1,65,40,136,5,-741671208,499,989,0.491,55619
"55620",1,56,37,111,4,-741671208,499,937,0.436,55620
"55621",1,23,21,161,5,-741671208,499,439,0.481,55621
"55622",1,57,20,104,1,-741671208,499,854,0.498,55622
"55623",1,83,14,150,7,-741671208,499,565,0.4,55623
"55624",1,34,20,92,2,-741671208,499,904,0.52,55624
"55625",1,66,19,149,1,-741671208,499,1062,0.524,55625
"55626",1,87,34,143,1,-741671208,499,1036,0.511,55626
"55627",1,24,32,142,1,-741671208,499,2176,0.853,55627
"55628",1,75,7,169,2,-741671208,499,745,0.391,55628
"55629",1,81,15,151,3,-741671208,499,512,0.408,55629
"55630",1,77,22,94,2,-741671208,499,833,0.409,55630
"55631",1,84,25,164,5,-741671208,499,756,0.422,55631
"55632",1,54,32,93,7,-741671208,499,614,0.446,55632
"55633",1,33,12,109,5,-741671208,499,397,0.401,55633
"55634",1,50,22,176,4,-741671208,499,1456,0.41,55634
"55635",1,61,7,111,6,-741671208,499,552,0.382,55635
"55636",1,38,38,145,3,-741671208,499,1063,0.803,55636
"55637",1,76,22,115,6,-741671208,499,680,0.399,55637
"55638",1,36,23,175,4,-741671208,499,1625,0.41,55638
"55639",1,75,32,105,7,-741671208,499,680,0.422,55639
"55640",1,42,42,155,4,-741671208,499,1597,0.511,55640
"55641",1,53,12,92,7,-741671208,499,563,0.385,55641
"55642",1,77,16,120,5,-741671208,499,637,0.403,55642
"55643",1,12,27,138,1,-741671208,499,2108,0.858,55643
"55644",1,11,15,92,6,-741671208,499,557,0.734,55644
"55645",1,77,11,136,1,-741671208,499,747,0.403,55645
"55646",1,51,37,158,1,-741671208,499,1943,0.779,55646
"55647",1,48,21,144,2,-741671208,499,1277,0.582,55647
"55648",1,32,41,136,4,-741671208,499,1713,0.479,55648
"55649",1,82,11,164,4,-741671208,499,631,0.384,55649
"55650",1,74,11,92,3,-741671208,499,491,0.373,55650
"55651",1,52,42,115,7,-741671208,499,843,0.477,55651
"55652",1,45,33,162,1,-741671208,499,1871,0.761,55652
"55653",1,88,7,120,2,-741671208,499,643,0.379,55653
"55654",1,12,12,157,1,-741671208,499,1095,0.633,55654
"55655",1,20,42,141,3,-741671208,499,1252,0.891,55655
"55656",1,33,17,131,6,-741671208,499,609,0.53,55656
"55657",1,27,23,162,6,-741671208,499,616,0.458,55657
"55658",1,38,29,97,2,-741671208,499,1141,0.5,55658
"55659",1,43,11,140,3,-741671208,499,290,0.421,55659
"55660",1,53,6,163,2,-741671208,499,716,0.406,55660
"55661",1,33,26,169,5,-741671208,499,583,0.424,55661
"55662",1,18,14,119,2,-741671208,499,1065,0.651,55662
"55663",1,77,38,115,6,-741671208,499,942,0.468,55663
"55664",1,26,18,149,3,-741671208,499,157,0.669,55664
"55665",1,33,40,112,1,-741671208,499,1671,0.735,55665
"55666",1,22,24,159,5,-741671208,499,480,0.438,55666
"55667",1,80,15,91,4,-741671208,499,693,0.368,55667
"55668",1,87,12,169,2,-741671208,499,619,0.384,55668
"55669",1,33,19,132,3,-741671208,499,258,0.543,55669
"55670",1,89,41,124,4,-741671208,499,1036,0.468,55670
"55671",1,65,42,117,6,-741671208,499,990,0.46,55671
"55672",1,33,23,180,7,-741671208,499,103,0.553,55672
"55673",1,73,39,147,1,-741671208,499,1465,0.631,55673
"55674",1,21,12,138,4,-741671208,499,999,0.654,55674
"55675",1,12,8,169,5,-741671208,499,62,0.629,55675
"55676",1,74,22,158,5,-741671208,499,700,0.444,55676
"55677",1,43,36,161,2,-741671208,499,2057,0.543,55677
"55678",1,21,23,158,6,-741671208,499,642,0.474,55678
"55679",1,83,8,117,6,-741671208,499,527,0.402,55679
"55680",1,17,7,109,4,-741671208,499,673,0.498,55680
"55681",1,77,17,173,5,-741671208,499,490,0.435,55681
"55682",1,39,27,162,1,-741671208,499,1829,0.776,55682
"55683",1,39,15,173,6,-741671208,499,602,0.568,55683
"55684",1,37,14,122,2,-741671208,499,904,0.576,55684
"55685",1,41,9,143,2,-741671208,499,846,0.532,55685
"55686",1,69,40,110,4,-741671208,499,947,0.453,55686
"55687",1,25,11,157,6,-741671208,499,569,0.673,55687
"55688",1,42,30,151,5,-741671208,499,753,0.461,55688
"55689",1,30,19,131,6,-741671208,499,554,0.516,55689
"55690",1,61,18,173,6,-741671208,499,490,0.461,55690
"55691",1,40,16,165,4,-741671208,499,1239,0.499,55691
"55692",1,60,28,127,2,-741671208,499,1027,0.481,55692
"55693",1,81,8,131,1,-741671208,499,655,0.373,55693
"55694",1,24,21,142,5,-741671208,499,478,0.454,55694
"55695",1,74,7,92,3,-741671208,499,568,0.357,55695
"55696",1,45,30,133,1,-741671208,499,1423,0.687,55696
"55697",1,36,28,109,3,-741671208,499,604,0.618,55697
"55698",1,62,19,138,6,-741671208,499,581,0.398,55698
"55699",1,79,22,154,2,-741671208,499,1093,0.406,55699
"55700",1,34,16,135,3,-741671208,499,235,0.536,55700
"55701",1,25,31,110,5,-741671208,499,632,0.443,55701
"55702",1,75,17,175,2,-741671208,499,961,0.493,55702
"55703",1,54,40,105,3,-741671208,499,920,0.572,55703
"55704",1,16,18,111,3,-741671208,499,257,0.611,55704
"55705",1,55,36,93,4,-741671208,499,1009,0.416,55705
"55706",1,65,25,164,4,-741671208,499,1117,0.426,55706
"55707",1,57,29,173,3,-741671208,499,639,0.667,55707
"55708",1,71,6,95,2,-741671208,499,542,0.371,55708
"55709",1,63,21,115,3,-741671208,499,589,0.44,55709
"55710",1,52,10,150,2,-741671208,499,791,0.507,55710
"55711",1,78,40,140,7,-741671208,499,940,0.495,55711
"55712",1,21,13,150,2,-741671208,499,1034,0.739,55712
"55713",1,23,19,162,7,-741671208,499,71,0.732,55713
"55714",1,28,42,156,4,-741671208,499,1905,0.527,55714
"55715",1,84,15,99,2,-741671208,499,615,0.392,55715
"55716",1,52,37,127,6,-741671208,499,831,0.431,55716
"55717",1,46,24,110,6,-741671208,499,680,0.41,55717
"55718",1,55,20,174,1,-741671208,499,1263,0.631,55718
"55719",1,46,9,142,3,-741671208,499,302,0.444,55719
"55720",1,75,7,117,2,-741671208,499,590,0.378,55720
"55721",1,13,29,110,3,-741671208,499,580,0.729,55721
"55722",1,11,32,164,5,-741671208,499,754,0.489,55722
"55723",1,78,35,110,3,-741671208,499,825,0.49,55723
"55724",1,14,14,175,4,-741671208,499,1466,0.765,55724
"55725",1,26,42,135,7,-741671208,499,656,0.55,55725
"55726",1,43,26,94,6,-741671208,499,692,0.402,55726
"55727",1,74,15,143,2,-741671208,499,788,0.409,55727
"55728",1,38,11,108,2,-741671208,499,775,0.48,55728
"55729",1,65,39,160,4,-741671208,499,1269,0.514,55729
"55730",1,11,18,132,6,-741671208,499,593,0.757,55730
"55731",1,76,13,101,6,-741671208,499,573,0.38,55731
"55732",1,41,16,143,2,-741671208,499,1033,0.589,55732
"55733",1,83,29,112,7,-741671208,499,746,0.395,55733
"55734",1,28,5,174,6,-741671208,499,509,0.591,55734
"55735",1,63,38,99,3,-741671208,499,934,0.506,55735
"55736",1,79,16,104,6,-741671208,499,626,0.383,55736
"55737",1,15,27,148,1,-741671208,499,2101,0.878,55737
"55738",1,23,8,109,2,-741671208,499,771,0.49,55738
"55739",1,42,28,91,7,-741671208,499,577,0.383,55739
"55740",1,35,38,139,4,-741671208,499,1501,0.461,55740
"55741",1,72,30,103,4,-741671208,499,773,0.406,55741
"55742",1,66,9,178,5,-741671208,499,403,0.432,55742
"55743",1,35,36,142,2,-741671208,499,1979,0.578,55743
"55744",1,57,13,131,3,-741671208,499,456,0.414,55744
"55745",1,48,22,146,4,-741671208,499,1169,0.389,55745
"55746",1,45,15,126,2,-741671208,499,920,0.534,55746
"55747",1,36,13,154,6,-741671208,499,607,0.58,55747
"55748",1,58,40,104,7,-741671208,499,765,0.441,55748
"55749",1,70,38,175,7,-741671208,499,983,0.483,55749
"55750",1,55,33,101,3,-741671208,499,712,0.552,55750
"55751",1,38,13,104,3,-741671208,499,391,0.407,55751
"55752",1,74,26,166,1,-741671208,499,1144,0.531,55752
"55753",1,61,33,96,1,-741671208,499,1205,0.505,55753
"55754",1,17,24,98,2,-741671208,499,1160,0.64,55754
"55755",1,56,27,142,3,-741671208,499,643,0.54,55755
"55756",1,65,33,102,3,-741671208,499,746,0.457,55756
"55757",1,40,7,99,5,-741671208,499,432,0.398,55757
"55758",1,54,17,95,2,-741671208,499,697,0.458,55758
"55759",1,57,42,138,5,-741671208,499,950,0.475,55759
"55760",1,66,35,138,4,-741671208,499,1221,0.449,55760
"55761",1,34,41,173,4,-741671208,499,1905,0.549,55761
"55762",1,34,15,140,3,-741671208,499,197,0.508,55762
"55763",1,35,31,115,6,-741671208,499,759,0.414,55763
"55764",1,89,19,125,3,-741671208,499,604,0.414,55764
"55765",1,75,40,138,4,-741671208,499,1122,0.504,55765
"55766",1,19,34,152,4,-741671208,499,1820,0.451,55766
"55767",1,76,14,132,5,-741671208,499,600,0.408,55767
"55768",1,49,39,133,2,-741671208,499,1693,0.53,55768
"55769",1,21,7,101,4,-741671208,499,683,0.455,55769
"55770",1,42,15,179,3,-741671208,499,166,0.488,55770
"55771",1,26,16,178,3,-741671208,499,54,0.704,55771
"55772",1,35,25,121,5,-741671208,499,584,0.437,55772
"55773",1,82,40,109,6,-741671208,499,888,0.447,55773
"55774",1,62,27,106,3,-741671208,499,693,0.449,55774
"55775",1,56,36,127,5,-741671208,499,910,0.477,55775
"55776",1,32,35,118,5,-741671208,499,776,0.457,55776
"55777",1,86,21,102,3,-741671208,499,704,0.371,55777
"55778",1,58,27,156,6,-741671208,499,902,0.411,55778
"55779",1,68,23,119,2,-741671208,499,966,0.447,55779
"55780",1,43,23,116,6,-741671208,499,729,0.412,55780
"55781",1,49,25,149,3,-741671208,499,458,0.616,55781
"55782",1,69,25,101,4,-741671208,499,804,0.388,55782
"55783",1,22,28,106,2,-741671208,499,1356,0.563,55783
"55784",1,50,8,140,5,-741671208,499,375,0.405,55784
"55785",1,40,37,96,6,-741671208,499,851,0.425,55785
"55786",1,68,32,118,2,-741671208,499,1048,0.453,55786
"55787",1,56,33,139,3,-741671208,499,790,0.57,55787
"55788",1,18,21,153,4,-741671208,499,1960,0.427,55788
"55789",1,76,28,124,4,-741671208,499,870,0.402,55789
"55790",1,13,26,130,5,-741671208,499,587,0.416,55790
"55791",1,15,9,108,4,-741671208,499,780,0.577,55791
"55792",1,78,33,174,3,-741671208,499,916,0.575,55792
"55793",1,38,20,135,1,-741671208,499,1221,0.628,55793
"55794",1,52,6,114,7,-741671208,499,557,0.375,55794
"55795",1,48,18,166,3,-741671208,499,195,0.544,55795
"55796",1,15,9,109,5,-741671208,499,316,0.396,55796
"55797",1,48,37,96,5,-741671208,499,773,0.449,55797
"55798",1,48,20,153,6,-741671208,499,802,0.418,55798
"55799",1,60,16,95,1,-741671208,499,802,0.42,55799
"55800",1,65,25,99,1,-741671208,499,830,0.472,55800
"55801",1,41,26,135,2,-741671208,499,1456,0.556,55801
"55802",1,65,24,119,7,-741671208,499,559,0.413,55802
"55803",1,32,7,147,2,-741671208,499,813,0.529,55803
"55804",1,82,33,159,5,-741671208,499,906,0.464,55804
"55805",1,23,28,170,5,-741671208,499,614,0.417,55805
"55806",1,20,30,179,5,-741671208,499,722,0.472,55806
"55807",1,78,5,113,3,-741671208,499,573,0.351,55807
"55808",1,41,18,158,3,-741671208,499,210,0.548,55808
"55809",1,18,20,154,5,-741671208,499,354,0.562,55809
"55810",1,24,20,132,5,-741671208,499,477,0.449,55810
"55811",1,33,32,91,5,-741671208,499,606,0.404,55811
"55812",1,81,25,116,6,-741671208,499,730,0.388,55812
"55813",1,37,38,135,5,-741671208,499,889,0.466,55813
"55814",1,39,24,146,4,-741671208,499,1440,0.397,55814
"55815",1,51,39,167,4,-741671208,499,1503,0.53,55815
"55816",1,64,15,164,6,-741671208,499,672,0.446,55816
"55817",1,54,39,128,3,-741671208,499,993,0.661,55817
"55818",1,62,9,163,3,-741671208,499,418,0.39,55818
"55819",1,52,37,139,2,-741671208,499,1581,0.515,55819
"55820",1,62,35,92,3,-741671208,499,798,0.501,55820
"55821",1,35,9,153,5,-741671208,499,371,0.42,55821
"55822",1,67,6,144,3,-741671208,499,526,0.365,55822
"55823",1,47,26,177,4,-741671208,499,1422,0.399,55823
"55824",1,76,19,119,3,-741671208,499,578,0.441,55824
"55825",1,52,22,117,7,-741671208,499,431,0.436,55825
"55826",1,44,27,179,3,-741671208,499,405,0.704,55826
"55827",1,21,21,145,7,-741671208,499,105,0.61,55827
"55828",1,67,5,113,5,-741671208,499,570,0.347,55828
"55829",1,38,6,140,5,-741671208,499,390,0.431,55829
"55830",1,31,29,111,5,-741671208,499,683,0.444,55830
"55831",1,39,33,98,1,-741671208,499,1270,0.6,55831
"55832",1,41,36,152,5,-741671208,499,899,0.482,55832
"55833",1,90,28,147,2,-741671208,499,886,0.444,55833
"55834",1,17,34,103,4,-741671208,499,1333,0.407,55834
"55835",1,33,6,170,2,-741671208,499,732,0.526,55835
"55836",1,84,14,130,7,-741671208,499,633,0.411,55836
"55837",1,39,42,101,6,-741671208,499,960,0.459,55837
"55838",1,30,25,141,2,-741671208,499,1442,0.654,55838
"55839",1,56,24,96,4,-741671208,499,867,0.389,55839
"55840",1,82,33,101,7,-741671208,499,717,0.427,55840
"55841",1,38,28,103,6,-741671208,499,704,0.435,55841
"55842",1,83,31,155,4,-741671208,499,895,0.429,55842
"55843",1,73,21,118,2,-741671208,499,907,0.428,55843
"55844",1,71,15,115,3,-741671208,499,516,0.384,55844
"55845",1,47,7,133,1,-741671208,499,700,0.433,55845
"55846",1,81,33,107,4,-741671208,499,920,0.412,55846
"55847",1,78,36,145,2,-741671208,499,1218,0.489,55847
"55848",1,43,40,171,5,-741671208,499,970,0.534,55848
"55849",1,43,24,180,6,-741671208,499,762,0.428,55849
"55850",1,70,30,121,2,-741671208,499,1102,0.447,55850
"55851",1,86,28,167,7,-741671208,499,737,0.459,55851
"55852",1,69,6,109,1,-741671208,499,621,0.346,55852
"55853",1,58,29,126,5,-741671208,499,742,0.437,55853
"55854",1,40,29,92,5,-741671208,499,654,0.424,55854
"55855",1,86,41,171,4,-741671208,499,1185,0.524,55855
"55856",1,68,11,134,5,-741671208,499,517,0.381,55856
"55857",1,41,25,124,2,-741671208,499,1214,0.54,55857
"55858",1,77,20,151,5,-741671208,499,703,0.401,55858
"55859",1,30,37,112,6,-741671208,499,825,0.425,55859
"55860",1,35,21,138,6,-741671208,499,734,0.429,55860
"55861",1,69,17,136,2,-741671208,499,953,0.483,55861
"55862",1,69,25,168,6,-741671208,499,689,0.456,55862
"55863",1,18,18,162,7,-741671208,499,39,0.692,55863
"55864",1,46,41,105,2,-741671208,499,1419,0.512,55864
"55865",1,89,15,110,6,-741671208,499,622,0.376,55865
"55866",1,40,14,132,6,-741671208,499,674,0.447,55866
"55867",1,65,35,148,3,-741671208,499,930,0.656,55867
"55868",1,43,33,164,6,-741671208,499,865,0.443,55868
"55869",1,31,18,180,3,-741671208,499,72,0.694,55869
"55870",1,31,7,125,3,-741671208,499,339,0.457,55870
"55871",1,49,42,92,6,-741671208,499,926,0.438,55871
"55872",1,73,39,104,4,-741671208,499,1000,0.446,55872
"55873",1,13,9,169,5,-741671208,499,97,0.546,55873
"55874",1,72,16,110,5,-741671208,499,553,0.398,55874
"55875",1,55,16,126,4,-741671208,499,776,0.42,55875
"55876",1,26,9,98,6,-741671208,499,639,0.466,55876
"55877",1,22,32,162,4,-741671208,499,1721,0.43,55877
"55878",1,48,32,157,3,-741671208,499,689,0.678,55878
"55879",1,45,20,178,2,-741671208,499,1450,0.694,55879
"55880",1,39,7,157,2,-741671208,499,849,0.477,55880
"55881",1,81,31,151,2,-741671208,499,1148,0.487,55881
"55882",1,50,13,172,4,-741671208,499,1028,0.453,55882
"55883",1,55,9,140,1,-741671208,499,792,0.437,55883
"55884",1,83,24,111,3,-741671208,499,638,0.437,55884
"55885",1,13,37,140,3,-741671208,499,1034,0.923,55885
"55886",1,20,16,136,3,-741671208,499,147,0.524,55886
"55887",1,17,25,135,6,-741671208,499,649,0.496,55887
"55888",1,74,25,102,4,-741671208,499,825,0.371,55888
"55889",1,40,21,129,4,-741671208,499,1236,0.402,55889
"55890",1,11,13,93,1,-741671208,499,908,0.542,55890
"55891",1,19,28,132,1,-741671208,499,1849,0.804,55891
"55892",1,42,12,176,6,-741671208,499,607,0.565,55892
"55893",1,16,15,144,5,-741671208,499,292,0.606,55893
"55894",1,68,17,146,4,-741671208,499,897,0.382,55894
"55895",1,90,24,138,4,-741671208,499,727,0.417,55895
"55896",1,45,15,121,3,-741671208,499,327,0.453,55896
"55897",1,12,31,175,6,-741671208,499,687,0.515,55897
"55898",1,25,12,98,3,-741671208,499,300,0.393,55898
"55899",1,42,26,172,2,-741671208,499,1693,0.619,55899
"55900",1,77,25,154,4,-741671208,499,777,0.488,55900
"55901",1,48,8,162,6,-741671208,499,422,0.557,55901
"55902",1,65,17,166,7,-741671208,499,390,0.423,55902
"55903",1,18,20,161,2,-741671208,499,1419,0.844,55903
"55904",1,80,31,106,5,-741671208,499,719,0.434,55904
"55905",1,70,17,137,6,-741671208,499,563,0.446,55905
"55906",1,69,33,91,7,-741671208,499,730,0.385,55906
"55907",1,48,24,128,4,-741671208,499,986,0.414,55907
"55908",1,87,8,160,5,-741671208,499,593,0.4,55908
"55909",1,82,42,96,4,-741671208,499,976,0.439,55909
"55910",1,90,37,123,5,-741671208,499,893,0.449,55910
"55911",1,75,23,94,2,-741671208,499,746,0.42,55911
"55912",1,83,39,168,5,-741671208,499,1021,0.515,55912
"55913",1,25,6,152,2,-741671208,499,672,0.552,55913
"55914",1,31,19,100,1,-741671208,499,1111,0.575,55914
"55915",1,11,18,114,4,-741671208,499,1136,0.53,55915
"55916",1,36,35,93,6,-741671208,499,778,0.414,55916
"55917",1,78,39,105,5,-741671208,499,876,0.459,55917
"55918",1,14,25,141,7,-741671208,499,120,0.533,55918
"55919",1,77,14,177,2,-741671208,499,728,0.451,55919
"55920",1,88,35,179,3,-741671208,499,865,0.545,55920
"55921",1,21,11,127,6,-741671208,499,497,0.634,55921
"55922",1,40,33,168,3,-741671208,499,844,0.815,55922
"55923",1,70,23,103,5,-741671208,499,638,0.4,55923
"55924",1,88,7,122,3,-741671208,499,568,0.345,55924
"55925",1,38,31,110,2,-741671208,499,1386,0.524,55925
"55926",1,68,22,134,3,-741671208,499,628,0.438,55926
"55927",1,54,6,168,7,-741671208,499,365,0.427,55927
"55928",1,54,8,143,5,-741671208,499,416,0.438,55928
"55929",1,10,15,156,5,-741671208,499,184,0.69,55929
"55930",1,53,21,95,2,-741671208,499,890,0.446,55930
"55931",1,25,30,137,5,-741671208,499,688,0.433,55931
"55932",1,28,30,136,2,-741671208,499,1718,0.569,55932
"55933",1,40,30,95,5,-741671208,499,631,0.406,55933
"55934",1,37,7,165,4,-741671208,499,841,0.51,55934
"55935",1,69,16,129,5,-741671208,499,611,0.375,55935
"55936",1,69,38,96,3,-741671208,499,887,0.485,55936
"55937",1,14,21,163,2,-741671208,499,1602,0.842,55937
"55938",1,11,35,154,7,-741671208,499,190,0.558,55938
"55939",1,45,8,140,7,-741671208,499,406,0.421,55939
"55940",1,24,33,131,5,-741671208,499,718,0.454,55940
"55941",1,80,28,169,4,-741671208,499,978,0.447,55941
"55942",1,64,26,113,5,-741671208,499,717,0.413,55942
"55943",1,31,25,149,6,-741671208,499,614,0.445,55943
"55944",1,25,37,149,2,-741671208,499,2320,0.578,55944
"55945",1,81,22,113,7,-741671208,499,663,0.371,55945
"55946",1,83,36,150,5,-741671208,499,797,0.487,55946
"55947",1,39,12,151,1,-741671208,499,971,0.606,55947
"55948",1,44,33,178,3,-741671208,499,706,0.778,55948
"55949",1,29,34,105,3,-741671208,499,813,0.662,55949
"55950",1,88,20,95,7,-741671208,499,641,0.388,55950
"55951",1,14,41,97,5,-741671208,499,679,0.452,55951
"55952",1,69,13,142,6,-741671208,499,615,0.429,55952
"55953",1,89,18,120,5,-741671208,499,666,0.438,55953
"55954",1,41,17,98,5,-741671208,499,446,0.39,55954
